dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
heart_failure,43,1,bworf_no_mi,binary,269,30,2,0.7666666666666667,0.75,0.6666666666666666,0.6363636363636364,0.7,0.48911598804451845,0.86,0.6629016734899088,1.5471952345472828,0.15153083333333325,97.46250138618052,0.04011836461722851,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,2,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.7749999999999999,0.7058823529411765,0.8571428571428571,0.6,0.6130060338328881,0.91,0.8680555555555556,0.35735446642223284,0.11095416666666671,81.70503418147564,0.04121263697743416,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,3,bworf_no_mi,binary,269,30,2,0.7333333333333333,0.75,0.6666666666666666,0.5714285714285714,0.8,0.472455591261534,0.8025,0.6973684210526315,1.5825001119167081,0.1780724999999999,76.58334624394774,0.039788343012332916,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,4,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.8500000000000001,0.782608695652174,0.6923076923076923,0.9,0.6659120918162917,0.86,0.7611796536796536,0.46126176274340003,0.15228166666666665,86.13059095107019,0.042182743549346924,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.033
heart_failure,43,5,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.825,0.7777777777777778,0.875,0.7,0.6929023281557338,0.8150000000000001,0.8097277722277721,0.502143823753715,0.13441999999999998,86.23358355648816,0.04125131852924824,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,6,bworf_no_mi,binary,269,30,2,0.7666666666666667,0.6746031746031746,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.40006613209931935,0.8624338624338624,0.7075535575535576,0.42292370156515574,0.14361583333333336,88.19097516685724,0.042910683900117874,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,7,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.8174603174603174,0.7368421052631579,0.7,0.7777777777777778,0.6172133998483676,0.8835978835978836,0.7953703703703705,0.3798546495190402,0.12825666666666666,93.83851757086813,0.04178617522120476,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,8,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.873015873015873,0.8,0.7272727272727273,0.8888888888888888,0.7094390134677043,0.9629629629629629,0.9513888888888891,0.2760068822498506,0.08305333333333334,90.80091129243374,0.042037179693579674,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",
heart_failure,43,9,bworf_no_mi,binary,270,29,2,0.7586206896551724,0.7638888888888888,0.6666666666666666,0.5833333333333334,0.7777777777777778,0.49576089710907667,0.8638888888888889,0.694747899159664,0.5331192310634831,0.16136896551724136,87.1173796504736,0.04103139601647854,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.034
heart_failure,44,0,bworf_no_mi,binary,269,30,2,0.9,0.9,0.8571428571428571,0.8181818181818182,0.9,0.7825855808712295,0.9450000000000001,0.9109267040149392,0.34142719702836855,0.10962500000000001,87.31806704774499,0.042574603110551834,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.067
