model_name,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,macro_recall_mean,macro_recall_std,weighted_f1_mean,weighted_f1_std,mcc_mean,mcc_std,macro_auroc_ovr_mean,macro_auroc_ovr_std,macro_auprc_ovr_mean,macro_auprc_ovr_std,log_loss_mean,log_loss_std
bworf_mi,0.4540592861464004,0.0654625963427321,0.4055239792886851,0.0676022929939045,0.3919043038593274,0.0648506666661254,0.4055239792886851,0.0676022929939045,0.4686314892126269,0.0632240197489386,0.127823536340521,0.0934623311201879,0.586503125631272,0.0533293591387086,0.4500729454912487,0.0485274836974519,1.0291656326688003,0.0399900422298138
bworf_no_mi,0.450617059891107,0.0696300040412968,0.4046328834564128,0.0722219910973839,0.3921337550336731,0.0678028490318892,0.4046328834564128,0.0722219910973839,0.4640673756736662,0.0667535270325434,0.1127294577572531,0.1022159148385762,0.5733516710920195,0.0618654334606118,0.4319457970851724,0.0545209194521206,1.176576890144106,0.1748254399777063
lr,0.4818935269207501,0.0635805164262575,0.396319497495968,0.0671235352019036,0.3915035793948359,0.0643980183540032,0.396319497495968,0.0671235352019036,0.4823704026858281,0.0617852616164908,0.10653002388126,0.1110202501425474,0.5709587129792415,0.0558319857876769,0.4242485547179481,0.0477893552019972,2.531509824479031,0.4786706692771545
naive_bayes,0.2775015124016938,0.1001774027491745,0.3333492912316441,0.0151049565091114,0.1508857220792892,0.0366893775480692,0.3333492912316441,0.0151049565091114,0.145451293983723,0.0973047052633208,0.0110592806163765,0.0782236890237176,0.5060208072618739,0.0123160609991609,0.3377629387301443,0.0062176363309912,8.700052749259656,6.425368282958702
orf_style,0.5282577132486388,0.0420029377353059,0.3472155165096341,0.0450321771866412,0.3223371907550344,0.055865913576219,0.3472155165096341,0.0450321771866412,0.4614895743818955,0.0446336542346975,0.0380659569522135,0.0977936242098361,0.5735116034324005,0.061694349123076,0.4310147952279108,0.0530371358566514,1.152426777298032,0.2221284563412041
rf,0.5874047186932849,0.0347006165267111,0.3720134114251761,0.0355679490113362,0.3279488078353067,0.046613807781848,0.3720134114251761,0.0355679490113362,0.4876091417187351,0.040188649538824,0.1301597463040936,0.105700795514253,0.6403550208129974,0.0578735138710929,0.4811257910472612,0.0532137848664003,0.9209950633795112,0.0394764906919298
svm_rbf,0.5818753781004234,0.0146928477075798,0.3417816823699177,0.0147189806787926,0.2675376073747755,0.025864794488924,0.3417816823699177,0.0147189806787926,0.4425580095056374,0.0210489233483773,0.0500795024533286,0.0915264049732298,0.5660983703166941,0.0672263536417752,0.4249852675119209,0.0480859841485294,0.9563052972440294,0.020510445766124
xgb,0.6006775559588626,0.0487587231224369,0.4295635345047109,0.0520161683468087,0.4184592704646692,0.0629907976920667,0.4295635345047109,0.0520161683468087,0.5487258026948255,0.053183297362104,0.2207631722549178,0.1070205092117619,0.6507800192911896,0.0502043224002241,0.4960121350508176,0.0465009698833742,1.1115851082509236,0.1147657717883983
