dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
diabetes,43,0,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.6206896551724138,0.6666666666666666,0.4398765500800706,0.8003703703703703,0.6878348885150611,0.5077063296319252,0.17462240259740258,391.6946415286511,0.1453242413699627,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.091
diabetes,43,1,bworf_no_mi,binary,691,77,2,0.8051948051948052,0.7648148148148148,0.6938775510204082,0.7727272727272727,0.6296296296296297,0.5594309277855158,0.8607407407407407,0.7423889683132219,0.45040693142866034,0.14937045454545453,375.6548453923315,0.13900781981647015,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.065
diabetes,43,2,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7318518518518519,0.6551724137931034,0.6129032258064516,0.7037037037037037,0.4511777625672017,0.807037037037037,0.6321402751202345,0.5114381972861881,0.1725987012987013,378.6725447103381,0.14259003102779388,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.065
diabetes,43,3,bworf_no_mi,binary,691,77,2,0.8571428571428571,0.8474074074074074,0.8,0.7857142857142857,0.8148148148148148,0.6892216298306771,0.8992592592592593,0.8514319260616972,0.4007201702980772,0.12898149350649352,395.91513506136835,0.1451262515038252,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.078
diabetes,43,4,bworf_no_mi,binary,691,77,2,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.6551724137931034,0.7037037037037037,0.49604652413672967,0.842962962962963,0.6252510571379477,0.536473084991913,0.17095292207792206,375.1641019061208,0.150154585018754,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.052
diabetes,43,5,bworf_no_mi,binary,691,77,2,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.6451612903225806,0.7407407407407407,0.5066740688254677,0.8781481481481481,0.756987810736735,0.45357284167642076,0.14799675324675327,368.61325246468186,0.14009877294301987,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.065
diabetes,43,6,bworf_no_mi,binary,691,77,2,0.7792207792207793,0.778888888888889,0.711864406779661,0.65625,0.7777777777777778,0.5400660110544787,0.8570370370370369,0.7836642064394543,0.4651641928543646,0.15666525974025974,378.8441112935543,0.1416204757988453,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.078
diabetes,43,7,bworf_no_mi,binary,691,77,2,0.7142857142857143,0.7033333333333334,0.6206896551724138,0.5806451612903226,0.6666666666666666,0.39568145630893564,0.7755555555555556,0.7190731856378192,0.9431821618065604,0.18524577922077917,378.1643519382924,0.1379714496433735,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.052
diabetes,43,8,bworf_no_mi,binary,692,76,2,0.8157894736842105,0.8138461538461539,0.75,0.7,0.8076923076923077,0.609226715300184,0.8838461538461538,0.7514313613849003,0.4296054198282145,0.14077269736842102,391.5268046222627,0.14380302838981152,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.092
diabetes,43,9,bworf_no_mi,binary,692,76,2,0.7105263157894737,0.6876923076923077,0.5925925925925926,0.5714285714285714,0.6153846153846154,0.3691887949279695,0.7646153846153847,0.5757904136325823,0.5680549789032119,0.19307434210526314,385.557784659788,0.149488877505064,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":43}",pred_mismatch_rate=0.132
diabetes,44,0,bworf_no_mi,binary,691,77,2,0.8051948051948052,0.7988888888888889,0.7368421052631579,0.7,0.7777777777777778,0.5849208388379199,0.867037037037037,0.7709238489490422,0.45980266829811534,0.1541087662337662,379.3968065083027,0.14126492477953434,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.091
diabetes,44,1,bworf_no_mi,binary,691,77,2,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.6451612903225806,0.7407407407407407,0.5066740688254677,0.8174074074074075,0.6782520909361813,0.559557562892446,0.18519837662337663,382.157522149384,0.15161640383303165,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.117
