scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,accuracy,balanced_accuracy,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,100,0,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.551822,0.247976,0.526667,0.526667,491.000000,447.000000,0.000000,1.010607,9.200007,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,100,0,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.491467,0.312033,0.486667,0.486667,506.500000,607.500000,0.000000,27.430779,75.159406,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,90,0,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.524356,0.250055,0.506667,0.506667,464.000000,450.000000,0.000000,0.157863,5.089074,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,90,0,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.518578,0.250812,0.520000,0.520000,417.750000,406.500000,0.000000,1.013487,9.389993,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,90,0,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.465689,0.308391,0.473333,0.473333,449.750000,437.000000,0.000000,27.604999,76.101283,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,42,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.492622,0.253750,0.473333,0.473333,754.500000,887.000000,0.000000,0.161850,5.366679,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,42,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.422044,0.259612,0.433333,0.433333,661.500000,831.000000,0.000000,1.014729,9.144132,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,42,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.392267,0.337399,0.433333,0.433333,402.250000,423.000000,0.000000,27.033219,74.951168,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,0,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.409867,0.259956,0.426667,0.426667,414.250000,372.000000,0.000000,0.161933,5.333346,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,0,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.470844,0.254637,0.486667,0.486667,495.750000,545.000000,0.000000,1.052863,9.491051,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,0,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.494133,0.294122,0.493333,0.493333,456.500000,386.000000,0.000000,27.607898,74.853785,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,12,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.443556,0.258553,0.413333,0.413333,352.000000,415.500000,0.250000,0.159007,5.339885,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,12,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.429778,0.259573,0.453333,0.453333,529.250000,495.000000,0.000000,0.999312,9.331280,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,12,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.375822,0.350407,0.466667,0.466667,284.000000,281.000000,0.000000,27.231193,75.137116,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,100,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.505333,0.253798,0.520000,0.520000,576.500000,530.000000,0.000000,0.156731,5.190600,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,100,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.521156,0.251903,0.513333,0.513333,699.500000,828.000000,0.000000,0.985642,9.200848,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,100,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.492000,0.308111,0.473333,0.473333,445.500000,376.500000,0.000000,27.606759,75.530009,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,90,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.372533,0.265119,0.393333,0.393333,439.250000,450.500000,0.000000,0.156802,5.263861,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,90,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.508089,0.251576,0.500000,0.500000,455.250000,452.500000,0.000000,0.893342,9.130001,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,90,1,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.411467,0.360188,0.420000,0.420000,302.500000,262.500000,0.000000,27.022345,75.055720,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,42,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.507644,0.252259,0.486667,0.486667,402.500000,412.500000,0.000000,0.161824,5.198348,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,42,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.462844,0.256011,0.440000,0.440000,463.500000,448.500000,0.000000,1.038922,9.515921,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,42,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.491022,0.306041,0.513333,0.513333,356.000000,226.500000,0.000000,27.032812,74.905185,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,0,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.535644,0.250256,0.513333,0.513333,753.250000,934.000000,0.000000,0.164302,5.276562,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,0,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.560444,0.246499,0.546667,0.546667,374.000000,343.500000,0.000000,0.945348,8.902377,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,0,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.541156,0.278545,0.466667,0.466667,258.750000,118.500000,0.000000,27.769708,75.343342,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,12,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.571378,0.246409,0.593333,0.593333,513.500000,518.500000,0.000000,0.161085,5.267127,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,12,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.526222,0.250771,0.493333,0.493333,297.500000,306.500000,0.000000,1.067314,9.740909,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,12,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.530578,0.290413,0.533333,0.533333,738.500000,721.000000,0.000000,27.393358,75.313449,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,100,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.496000,0.252920,0.493333,0.493333,609.000000,665.500000,0.000000,0.163896,5.408715,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,100,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.528356,0.249880,0.553333,0.553333,312.000000,327.000000,0.000000,0.976921,9.038099,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,100,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.532444,0.290791,0.513333,0.513333,365.750000,392.000000,0.000000,27.543781,74.910746,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,90,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.451822,0.257395,0.473333,0.473333,593.250000,680.000000,0.000000,0.163637,5.295895,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,90,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.495289,0.254056,0.520000,0.520000,529.250000,429.500000,0.000000,0.980200,9.233206,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,90,2,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.493422,0.311145,0.480000,0.480000,494.250000,471.000000,0.000000,26.846470,75.342493,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,42,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.393422,0.263624,0.393333,0.393333,609.750000,704.000000,0.000000,0.203371,5.184948,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,42,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.477956,0.254122,0.466667,0.466667,383.500000,290.500000,0.000000,1.017779,9.254048,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,42,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.449689,0.333815,0.453333,0.453333,470.000000,514.500000,0.250000,27.071287,74.602802,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,0,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.507733,0.252727,0.486667,0.486667,490.500000,480.500000,0.000000,0.161587,5.175589,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,0,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.407022,0.260309,0.460000,0.460000,715.750000,882.000000,0.000000,0.969461,9.325932,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,0,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.459556,0.317288,0.446667,0.446667,361.750000,327.500000,0.000000,27.346367,75.647446,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,12,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.563378,0.247768,0.533333,0.533333,526.000000,495.000000,0.000000,0.161882,5.287919,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,12,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.520889,0.251317,0.500000,0.500000,443.250000,319.000000,0.000000,0.976099,9.388137,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,12,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.480178,0.306776,0.480000,0.480000,409.000000,395.000000,0.000000,27.101968,74.981920,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,100,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.560267,0.245708,0.520000,0.520000,373.750000,299.500000,0.000000,0.161197,5.205815,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,100,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.544889,0.248005,0.540000,0.540000,547.500000,502.000000,0.000000,1.037175,9.470197,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,100,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.534489,0.297215,0.520000,0.520000,468.750000,493.000000,0.000000,27.070257,74.927912,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,90,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.506044,0.252669,0.506667,0.506667,515.500000,393.000000,0.000000,0.174506,5.141722,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,90,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.490667,0.254558,0.506667,0.506667,525.250000,535.000000,0.000000,1.025430,9.165126,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,90,3,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.470756,0.311887,0.460000,0.460000,528.250000,501.500000,0.000000,27.678159,74.587502,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,42,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.486400,0.254065,0.480000,0.480000,504.500000,486.000000,0.000000,0.161875,5.345057,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,42,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.443644,0.258063,0.446667,0.446667,595.750000,665.500000,0.000000,1.103731,9.412054,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,42,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.445156,0.313748,0.473333,0.473333,764.000000,798.500000,0.000000,27.397086,75.622665,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",rf,0,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.490400,0.255359,0.493333,0.493333,443.250000,439.500000,0.000000,0.164168,5.293785,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",orf,0,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.476000,0.253881,0.486667,0.486667,384.250000,432.500000,0.000000,1.006187,9.363094,ok,
687a747a76ad,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":""inf""}",bworf,0,4,500,1000,2,0.005000,0.200000,inf,fixed,1.000000,1000,4,0.505067,0.295515,0.486667,0.486667,564.500000,550.500000,0.000000,27.420274,74.767040,ok,
