scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,accuracy,balanced_accuracy,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,42,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.474222,0.256833,0.473333,0.473333,486.750000,458.500000,0.000000,0.192099,7.283572,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,42,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.511022,0.252393,0.506667,0.506667,447.000000,380.500000,0.000000,0.834873,11.657494,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,42,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.513156,0.305772,0.506667,0.506667,556.750000,653.000000,0.000000,28.205746,66.564056,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,0,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.518044,0.251851,0.533333,0.533333,505.000000,573.000000,0.000000,0.194098,7.208925,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,0,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.578756,0.245661,0.560000,0.560000,325.000000,292.000000,0.000000,0.835939,11.819959,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,0,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.551289,0.294495,0.600000,0.600000,615.750000,626.000000,0.000000,27.890462,66.342994,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,12,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.544978,0.249847,0.540000,0.540000,237.000000,184.500000,0.000000,0.193485,7.173286,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,12,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.551911,0.248159,0.546667,0.546667,434.250000,317.500000,0.000000,0.833697,11.445610,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,12,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.497867,0.307191,0.520000,0.520000,579.750000,577.500000,0.000000,28.275012,66.140685,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,100,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.489956,0.253231,0.480000,0.480000,326.750000,309.000000,0.000000,0.193428,7.146023,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,100,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.579644,0.246161,0.573333,0.573333,423.500000,311.500000,0.000000,0.843233,11.609524,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,100,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.554756,0.279107,0.526667,0.526667,433.750000,512.500000,0.250000,28.381705,67.001012,ok,
