scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,accuracy,balanced_accuracy,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,100,0,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.454133,0.256652,0.446667,0.446667,567.000000,616.500000,0.000000,0.849753,11.827515,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,100,0,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.486400,0.296997,0.486667,0.486667,613.500000,636.500000,0.000000,28.942979,65.809323,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,90,0,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.428267,0.259945,0.453333,0.453333,296.000000,304.500000,0.000000,0.192558,7.109857,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,90,0,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.456711,0.258331,0.466667,0.466667,592.500000,677.500000,0.000000,0.867161,11.808994,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,90,0,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.459022,0.319222,0.473333,0.473333,502.750000,469.500000,0.000000,27.980392,68.648827,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,42,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.450311,0.260916,0.466667,0.466667,236.250000,230.000000,0.250000,0.192072,7.069024,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,42,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.507556,0.252380,0.500000,0.500000,446.250000,463.500000,0.000000,0.842406,11.631165,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,42,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.543378,0.289762,0.520000,0.520000,660.000000,598.000000,0.000000,28.942711,65.724053,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,0,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.473600,0.256967,0.473333,0.473333,196.250000,168.500000,0.250000,0.189768,7.159996,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,0,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.529422,0.250403,0.486667,0.486667,592.500000,626.000000,0.000000,0.844085,11.650184,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,0,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.486222,0.318931,0.500000,0.500000,632.250000,667.500000,0.000000,27.975851,66.137213,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,12,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.404267,0.262350,0.440000,0.440000,473.000000,535.500000,0.000000,0.193280,7.156240,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,12,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.550667,0.248086,0.560000,0.560000,307.750000,135.000000,0.250000,0.829545,11.675918,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,12,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.453689,0.324971,0.486667,0.486667,507.500000,469.500000,0.000000,28.053343,66.218415,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,100,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.553778,0.246749,0.533333,0.533333,209.250000,180.500000,0.000000,0.190865,7.018540,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,100,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.429511,0.259321,0.453333,0.453333,464.750000,518.000000,0.000000,0.842634,11.752319,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,100,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.491556,0.301219,0.486667,0.486667,616.500000,702.000000,0.000000,27.860679,65.705386,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,90,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.525244,0.252425,0.513333,0.513333,481.500000,374.000000,0.000000,0.192023,7.242347,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,90,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.451111,0.255885,0.440000,0.440000,618.500000,621.000000,0.000000,0.841140,11.665360,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,90,1,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.530222,0.292881,0.546667,0.546667,368.500000,324.000000,0.250000,27.922525,68.963533,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,42,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.493867,0.251362,0.466667,0.466667,393.500000,330.000000,0.250000,0.191719,7.185264,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,42,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.492711,0.253853,0.473333,0.473333,408.250000,459.500000,0.000000,0.838317,11.689364,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,42,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.483022,0.309086,0.453333,0.453333,430.000000,347.000000,0.000000,27.472388,68.710162,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,0,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.531822,0.251489,0.546667,0.546667,476.000000,452.000000,0.000000,0.191715,7.147418,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,0,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.399467,0.260358,0.426667,0.426667,758.500000,784.000000,0.000000,0.858197,11.574309,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,0,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.517956,0.289634,0.480000,0.480000,353.250000,269.000000,0.000000,28.246148,69.522284,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,12,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.536356,0.249888,0.506667,0.506667,335.750000,346.000000,0.000000,0.192504,7.225604,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,12,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.513422,0.253309,0.500000,0.500000,480.000000,393.000000,0.000000,0.842356,11.520199,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,12,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.490933,0.307117,0.473333,0.473333,583.000000,520.500000,0.000000,28.762796,65.712720,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,100,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.477778,0.255189,0.460000,0.460000,701.250000,678.500000,0.000000,0.192221,7.110001,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,100,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.529067,0.250028,0.520000,0.520000,601.500000,715.000000,0.000000,0.840434,11.602322,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,100,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.508978,0.294630,0.500000,0.500000,531.500000,537.500000,0.000000,28.632932,65.712660,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,90,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.532978,0.249517,0.520000,0.520000,743.000000,823.000000,0.000000,0.192275,7.006925,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,90,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.540889,0.249235,0.546667,0.546667,339.000000,282.000000,0.000000,0.833913,11.506952,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,90,2,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.472267,0.300592,0.486667,0.486667,361.750000,324.500000,0.000000,28.567337,68.589508,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,42,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.541511,0.249987,0.553333,0.553333,626.750000,578.000000,0.000000,0.190863,7.059731,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,42,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.561956,0.247005,0.546667,0.546667,457.250000,375.500000,0.000000,0.827460,11.551563,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,42,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.584356,0.272887,0.586667,0.586667,488.250000,534.000000,0.250000,27.473986,69.874675,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,0,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.505244,0.252378,0.500000,0.500000,546.500000,532.500000,0.000000,0.180462,7.005231,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,0,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.543022,0.248988,0.500000,0.500000,693.500000,855.500000,0.000000,0.830795,11.643067,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,0,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.556000,0.283919,0.586667,0.586667,666.250000,645.500000,0.000000,28.418894,67.804169,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,12,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.527289,0.249749,0.540000,0.540000,456.750000,469.500000,0.000000,0.180640,6.991735,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,12,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.478489,0.255830,0.513333,0.513333,473.750000,477.500000,0.000000,0.827044,11.637236,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,12,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.552800,0.284871,0.573333,0.573333,356.500000,302.000000,0.000000,27.885798,67.867857,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,100,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.547467,0.248099,0.540000,0.540000,511.500000,493.500000,0.000000,0.184465,7.033734,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,100,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.479911,0.254685,0.486667,0.486667,700.000000,761.500000,0.000000,0.837633,11.714072,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,100,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.488622,0.311814,0.486667,0.486667,420.000000,389.500000,0.000000,28.638590,67.962116,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,90,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.507556,0.252484,0.526667,0.526667,653.750000,702.500000,0.000000,0.182874,7.122480,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,90,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.445600,0.258718,0.460000,0.460000,795.250000,782.000000,0.000000,0.828501,11.745771,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,90,3,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.522489,0.301443,0.533333,0.533333,625.750000,620.500000,0.000000,28.124679,67.992511,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,42,4,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.539200,0.247414,0.493333,0.493333,442.500000,513.500000,0.250000,0.188572,7.293996,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,42,4,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.581244,0.245903,0.566667,0.566667,529.250000,501.500000,0.000000,0.837974,11.716760,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf,42,4,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.484711,0.306404,0.513333,0.513333,480.250000,444.000000,0.000000,27.348754,68.609314,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,0,4,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.550578,0.250265,0.580000,0.580000,405.750000,470.000000,0.000000,0.186284,7.250285,ok,
c7dc29b5614c,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,0,4,500,1000,2,0.005000,0.200000,1.000000,fixed,1.000000,1000,4,0.551200,0.247505,0.540000,0.540000,352.000000,375.500000,0.000000,0.853743,11.738174,ok,
