scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,auprc,f1,balanced_acc,brier,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.532826,0.913485,0.872587,0.558298,0.157568,286.300000,254.000000,0.000000,74.030259,398.952277,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.457721,0.909409,0.951049,0.500000,0.088275,457.600000,353.500000,0.000000,0.508425,19.556300,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.509454,0.920554,0.951049,0.500000,0.086160,537.700000,542.000000,0.000000,1.262298,37.509363,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.585872,0.924889,0.951049,0.500000,0.088515,379.700000,342.500000,0.100000,85.047323,399.959839,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.514968,0.907050,0.895522,0.512605,0.138935,544.900000,557.000000,0.000000,74.889617,405.105905,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.655987,0.950406,0.951049,0.500000,0.083714,670.300000,800.000000,0.100000,0.601056,25.087732,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.685662,0.959784,0.951049,0.500000,0.082889,588.000000,553.500000,0.000000,1.542094,43.967440,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.601366,0.933451,0.951049,0.500000,0.091712,387.900000,463.500000,0.100000,96.624432,390.844655,ok,
6d0cd9cbaba5,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.100000,1000,10,0.588498,0.933240,0.908425,0.491597,0.124616,257.800000,213.500000,0.000000,88.287450,392.598850,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.557440,0.871624,0.909091,0.500000,0.139462,465.500000,353.500000,0.000000,0.641981,26.268776,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.532640,0.855015,0.909091,0.500000,0.140463,403.400000,268.500000,0.000000,1.951033,46.257942,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.470240,0.835927,0.880597,0.472000,0.180494,513.200000,576.500000,0.000000,105.713491,393.820458,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.481280,0.844824,0.791667,0.480000,0.240103,573.700000,577.000000,0.000000,100.566760,396.001307,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.426400,0.820403,0.909091,0.500000,0.147302,595.300000,660.500000,0.000000,0.720953,24.272248,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.496480,0.853420,0.909091,0.500000,0.141462,546.600000,724.500000,0.000000,2.143272,47.082040,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.442720,0.819152,0.872180,0.464000,0.184139,321.600000,174.500000,0.100000,105.604423,391.530819,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.448960,0.815432,0.764706,0.424000,0.266470,505.300000,648.500000,0.100000,102.803071,390.747400,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.595040,0.888024,0.909091,0.500000,0.137618,378.100000,340.500000,0.000000,0.737420,25.368131,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.623520,0.894581,0.909091,0.500000,0.136627,587.500000,520.000000,0.000000,2.085039,44.636075,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.594560,0.889428,0.900369,0.508000,0.148991,514.400000,651.500000,0.100000,136.659832,410.831836,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.585920,0.890291,0.819672,0.520000,0.197984,363.700000,281.500000,0.100000,104.573825,393.819882,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.483200,0.842625,0.909091,0.500000,0.143564,397.600000,288.500000,0.000000,0.591016,24.800167,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.560960,0.842742,0.909091,0.500000,0.138934,602.100000,565.500000,0.000000,1.751493,45.776558,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.532800,0.853331,0.895522,0.520000,0.158333,484.900000,588.000000,0.100000,106.883195,391.883107,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.531680,0.854416,0.786325,0.528000,0.223212,551.700000,650.500000,0.100000,102.624091,398.811706,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.504800,0.833497,0.909091,0.500000,0.142337,609.700000,694.500000,0.000000,0.591225,24.178982,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.550560,0.862899,0.909091,0.500000,0.138520,594.600000,673.500000,0.100000,1.779344,45.976965,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.571360,0.861267,0.898876,0.540000,0.150623,541.800000,644.000000,0.000000,107.157446,399.319997,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,0,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.575840,0.863726,0.773913,0.536000,0.225776,546.800000,646.500000,0.100000,105.382898,392.628539,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.508160,0.862421,0.909091,0.500000,0.141038,487.000000,435.500000,0.000000,0.680362,25.743778,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.578560,0.878748,0.909091,0.500000,0.138679,291.600000,225.000000,0.000000,2.062788,51.785752,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.545760,0.863008,0.897059,0.488000,0.157609,574.200000,687.000000,0.000000,107.645544,395.910362,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.548320,0.858329,0.801688,0.540000,0.219900,485.100000,466.500000,0.000000,104.556458,390.218168,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.473120,0.838548,0.909091,0.500000,0.144812,499.300000,505.000000,0.000000,0.789885,26.486870,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.522720,0.843698,0.909091,0.500000,0.141211,480.300000,447.500000,0.100000,2.198209,46.460538,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.510720,0.843514,0.878788,0.504000,0.176484,378.000000,302.000000,0.000000,104.188787,398.162750,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.515840,0.846922,0.794872,0.552000,0.249605,434.100000,473.000000,0.000000,114.923243,399.246559,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.570720,0.847996,0.909091,0.500000,0.139179,713.500000,695.000000,0.000000,0.714826,25.116314,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.560480,0.866761,0.909091,0.500000,0.137813,489.100000,553.000000,0.000000,1.982874,48.461225,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.537600,0.870683,0.888889,0.480000,0.165744,452.700000,424.000000,0.200000,109.200743,391.638436,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.506400,0.853947,0.786611,0.476000,0.242456,529.400000,673.000000,0.100000,108.925162,396.589025,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.496320,0.847129,0.909091,0.500000,0.144087,678.900000,751.500000,0.000000,0.845767,26.284875,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.503680,0.851358,0.909091,0.500000,0.142013,542.600000,458.500000,0.000000,2.032375,46.380018,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.570720,0.888516,0.895522,0.520000,0.159749,445.300000,600.000000,0.100000,105.790588,394.547590,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.565920,0.888149,0.736842,0.456000,0.236593,457.000000,376.000000,0.100000,108.616000,392.510919,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.488800,0.852465,0.909091,0.500000,0.144250,336.600000,321.500000,0.000000,0.777949,24.505661,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.526560,0.846793,0.909091,0.500000,0.141236,559.000000,564.000000,0.000000,1.882732,44.590872,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.591680,0.863687,0.862595,0.472000,0.169079,377.000000,401.500000,0.100000,103.282172,390.973223,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,1,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.594240,0.867111,0.801724,0.592000,0.228395,460.700000,517.000000,0.000000,99.667017,393.541471,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.545760,0.863159,0.909091,0.500000,0.139700,619.400000,781.000000,0.100000,1.125011,30.514336,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.593120,0.882410,0.909091,0.500000,0.136840,397.300000,347.500000,0.100000,1.878692,45.211211,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.583840,0.868988,0.883895,0.492000,0.163988,419.500000,351.000000,0.000000,103.657723,398.661481,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.582880,0.869865,0.813008,0.480000,0.212380,352.900000,190.000000,0.000000,99.166485,394.245315,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.538400,0.841320,0.909091,0.500000,0.142253,505.600000,470.000000,0.000000,0.621476,24.964981,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.510880,0.837189,0.909091,0.500000,0.143023,615.600000,670.000000,0.000000,1.948182,46.256152,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.501440,0.830124,0.877863,0.520000,0.177993,491.300000,449.500000,0.100000,102.828440,391.376905,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.515840,0.851497,0.821138,0.504000,0.241598,646.600000,720.500000,0.100000,98.552649,397.166249,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.582720,0.848399,0.909091,0.500000,0.138746,587.100000,647.000000,0.000000,0.586843,29.230502,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.563520,0.845954,0.909091,0.500000,0.138827,559.400000,600.000000,0.000000,1.788380,51.347002,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.599520,0.882368,0.894737,0.536000,0.151154,492.100000,422.500000,0.000000,117.081173,403.007898,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.612320,0.892554,0.805085,0.560000,0.218468,640.800000,687.000000,0.000000,104.097400,401.448523,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.560960,0.841197,0.909091,0.500000,0.140486,491.400000,562.500000,0.100000,1.184115,26.066443,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.579360,0.844013,0.909091,0.500000,0.138176,442.200000,366.000000,0.000000,2.582470,46.498550,ok,
f842f6ef6b75,"{""case_control_ratio"":0.2,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,2,500,1000,5,0.050000,0.800000,1.000000,fixed,0.200000,1000,10,0.575040,0.861183,0.899628,0.524000,0.151109,420.700000,388.500000,0.000000,106.411447,394.640888,ok,
