seed,fold,model_name,rank,feature_name,mi_score
43,3,bworf_mi,1,D547,0.08808050440540871
43,3,bworf_mi,2,D291,0.07784995174331444
43,3,bworf_mi,3,D708,0.07494578958183618
43,3,bworf_mi,4,D425,0.07477649771496364
43,3,bworf_mi,5,D367,0.07246431510508078
43,3,bworf_mi,6,D574,0.07157244931778894
43,3,bworf_mi,7,D185,0.07014605277306973
43,3,bworf_mi,8,D428,0.06777158878865341
43,3,bworf_mi,9,D694,0.06760961738708593
43,3,bworf_mi,10,D033,0.06700677441255731
43,3,bworf_mi,11,D316,0.06694025388635305
43,3,bworf_mi,12,D746,0.0663490244249414
43,3,bworf_mi,13,D315,0.06632098791375074
43,3,bworf_mi,14,D520,0.06621762295250555
43,3,bworf_mi,15,D704,0.06551110575219443
43,3,bworf_mi,16,D555,0.06480102986856728
43,3,bworf_mi,17,D233,0.06361590644869941
43,3,bworf_mi,18,D167,0.06289985206872606
43,3,bworf_mi,19,D191,0.06265935102929854
43,3,bworf_mi,20,D224,0.06211537476425799
43,3,bworf_mi,21,D298,0.06182178495921731
43,3,bworf_mi,22,D190,0.06179719500626191
43,3,bworf_mi,23,D437,0.060933165471834805
43,3,bworf_mi,24,D435,0.06073592813823114
43,3,bworf_mi,25,D347,0.05985629403186077
43,3,bworf_mi,26,D113,0.05934193115958597
43,3,bworf_mi,27,D149,0.059072832538802134
43,3,bworf_mi,28,D624,0.05904094947204874
43,3,bworf_mi,29,D416,0.058982187165614874
43,3,bworf_mi,30,D470,0.05877950340660876
43,3,bworf_mi,31,D271,0.05852007343637444
43,3,bworf_mi,32,D293,0.058375866019355405
43,3,bworf_mi,33,D546,0.05835564811005045
43,3,bworf_mi,34,D424,0.05761206803564267
43,3,bworf_mi,35,D533,0.05746118713224502
43,3,bworf_mi,36,D283,0.05618127093146685
43,3,bworf_mi,37,D303,0.05562221068526085
43,3,bworf_mi,38,D606,0.05488884779266834
43,3,bworf_mi,39,D169,0.05418134756710247
43,3,bworf_mi,40,D518,0.05406924716224348
43,3,bworf_mi,41,D521,0.05400599014017948
43,3,bworf_mi,42,D426,0.053554268938069916
43,3,bworf_mi,43,D201,0.05350456895486144
43,3,bworf_mi,44,D088,0.053210000475391706
43,3,bworf_mi,45,D274,0.05298625868529405
43,3,bworf_mi,46,D630,0.05277297193002117
43,3,bworf_mi,47,D214,0.05187666320807338
43,3,bworf_mi,48,D573,0.051113255511060496
43,3,bworf_mi,49,D560,0.05021003718691741
43,3,bworf_mi,50,D123,0.050138703950936225
43,3,bworf_mi,51,D655,0.04927991544455579
43,3,bworf_mi,52,D048,0.04911836090392496
43,3,bworf_mi,53,D513,0.04895750903433549
43,3,bworf_mi,54,D617,0.04893062209227894
43,3,bworf_mi,55,D430,0.04883783795145358
43,3,bworf_mi,56,D403,0.047905222220343546
43,3,bworf_mi,57,D511,0.04786330289326601
43,3,bworf_mi,58,D562,0.04705273709593305
43,3,bworf_mi,59,D311,0.0470264574476571
43,3,bworf_mi,60,D473,0.04656193629915517
43,3,bworf_mi,61,D242,0.04608838270124216
43,3,bworf_mi,62,D020,0.04587116366601762
43,3,bworf_mi,63,D267,0.045638674967991566
43,3,bworf_mi,64,D198,0.04558683540895414
43,3,bworf_mi,65,D319,0.04557043623597545
43,3,bworf_mi,66,D192,0.0452059907628557
43,3,bworf_mi,67,D164,0.04512919181059716
43,3,bworf_mi,68,D549,0.04465545516400593
43,3,bworf_mi,69,D245,0.04462961047494418
43,3,bworf_mi,70,D593,0.04457218113467576
43,3,bworf_mi,71,D731,0.04453902257864972
43,3,bworf_mi,72,D265,0.04440318775161822
43,3,bworf_mi,73,D407,0.04437006408071609
43,3,bworf_mi,74,D161,0.044094697275524064
43,3,bworf_mi,75,D226,0.043903557919800607
43,3,bworf_mi,76,D323,0.04352076870621113
43,3,bworf_mi,77,D035,0.043437740221785814
43,3,bworf_mi,78,D095,0.043257591853350874
43,3,bworf_mi,79,D186,0.04271096041594791
43,3,bworf_mi,80,D715,0.04257189996746602
43,3,bworf_mi,81,D227,0.042502846859057364
43,3,bworf_mi,82,D134,0.04246419068645402
43,3,bworf_mi,83,D523,0.042418122561736604
43,3,bworf_mi,84,D213,0.04227262048433267
43,3,bworf_mi,85,D188,0.04172737722219422
43,3,bworf_mi,86,D620,0.04157205977777978
43,3,bworf_mi,87,D710,0.04101454432108187
43,3,bworf_mi,88,D172,0.04094944622596097
43,3,bworf_mi,89,D749,0.040930341236081524
43,3,bworf_mi,90,D417,0.040783632004224524
43,3,bworf_mi,91,D434,0.04076026045926895
43,3,bworf_mi,92,D168,0.04069681610414455
43,3,bworf_mi,93,D200,0.039967700228662695
43,3,bworf_mi,94,D175,0.039948280404356495
43,3,bworf_mi,95,D441,0.039881181796729726
43,3,bworf_mi,96,D594,0.03958675443931203
43,3,bworf_mi,97,D141,0.03948794855818316
43,3,bworf_mi,98,D038,0.03924590642715109
43,3,bworf_mi,99,D321,0.03922259981278997
43,3,bworf_mi,100,D155,0.03921474968039873
43,3,bworf_mi,101,D449,0.03918378609568318
43,3,bworf_mi,102,D228,0.03868545153287384
43,3,bworf_mi,103,D611,0.038507624264693785
43,3,bworf_mi,104,D777,0.038484305143215325
43,3,bworf_mi,105,D681,0.038442731212459336
43,3,bworf_mi,106,D195,0.038374806372228676
43,3,bworf_mi,107,D279,0.038372209518320544
43,3,bworf_mi,108,D702,0.03834403750706161
43,3,bworf_mi,109,D429,0.03830132038106382
43,3,bworf_mi,110,D272,0.03804770449645356
43,3,bworf_mi,111,D565,0.037973440778875656
43,3,bworf_mi,112,D619,0.03788808169505953
43,3,bworf_mi,113,D080,0.03739209872734017
43,3,bworf_mi,114,D493,0.037255230603723044
43,3,bworf_mi,115,D774,0.037193797961375896
43,3,bworf_mi,116,D444,0.03713666065793819
43,3,bworf_mi,117,D578,0.037082656350560406
43,3,bworf_mi,118,D281,0.036991197626697225
43,3,bworf_mi,119,D598,0.03688397087143436
43,3,bworf_mi,120,D187,0.03658730968266233
43,3,bworf_mi,121,D412,0.03622185356007823
43,3,bworf_mi,122,D420,0.03620968095237953
43,3,bworf_mi,123,D204,0.0360913956118325
43,3,bworf_mi,124,D673,0.03603628038665452
43,3,bworf_mi,125,D519,0.036000833687800826
43,3,bworf_mi,126,D348,0.03583021892902094
43,3,bworf_mi,127,D739,0.03542054781779225
43,3,bworf_mi,128,D632,0.0351347199708858
43,3,bworf_mi,129,D170,0.035134707128728015
43,3,bworf_mi,130,D240,0.034999119739714146
43,3,bworf_mi,131,D199,0.03496161648780394
43,3,bworf_mi,132,D721,0.03481357002675178
43,3,bworf_mi,133,D153,0.034731133623688626
43,3,bworf_mi,134,D485,0.03424142837236532
43,3,bworf_mi,135,D096,0.03407801453091586
43,3,bworf_mi,136,D556,0.03386726243800853
43,3,bworf_mi,137,D234,0.033814836174913765
43,3,bworf_mi,138,D571,0.03355243683867415
43,3,bworf_mi,139,D497,0.03315644294857889
