seed,fold,model_name,rank,feature_name,mi_score
44,8,bworf_mi,1,D333,0.08803631910791898
44,8,bworf_mi,2,D407,0.08507937907530616
44,8,bworf_mi,3,D425,0.0837700070279408
44,8,bworf_mi,4,D533,0.08205701467168303
44,8,bworf_mi,5,D213,0.0788619493837368
44,8,bworf_mi,6,D298,0.07577390318158428
44,8,bworf_mi,7,D374,0.07476264040094138
44,8,bworf_mi,8,D369,0.07461209604055719
44,8,bworf_mi,9,D190,0.07428453858771689
44,8,bworf_mi,10,D191,0.07240296662380086
44,8,bworf_mi,11,D141,0.07204524483168484
44,8,bworf_mi,12,D149,0.07151117903918891
44,8,bworf_mi,13,D148,0.07138694120352285
44,8,bworf_mi,14,D589,0.07115858938218711
44,8,bworf_mi,15,D547,0.07093016987664558
44,8,bworf_mi,16,D523,0.06892503942455397
44,8,bworf_mi,17,D426,0.06805679450461644
44,8,bworf_mi,18,D265,0.06775199952545607
44,8,bworf_mi,19,D720,0.06767595045434271
44,8,bworf_mi,20,D748,0.06654407000691887
44,8,bworf_mi,21,D156,0.06534424980750098
44,8,bworf_mi,22,D169,0.06348192487020121
44,8,bworf_mi,23,D192,0.06223329723144433
44,8,bworf_mi,24,D571,0.062151875887498154
44,8,bworf_mi,25,D347,0.06191040731918962
44,8,bworf_mi,26,D245,0.06149576782093935
44,8,bworf_mi,27,D200,0.06114673118943226
44,8,bworf_mi,28,D754,0.06034399532298096
44,8,bworf_mi,29,D136,0.05925295293040911
44,8,bworf_mi,30,D254,0.05891263058798435
44,8,bworf_mi,31,D188,0.0587782579023961
44,8,bworf_mi,32,D314,0.05856249811468084
44,8,bworf_mi,33,D214,0.05842900881866542
44,8,bworf_mi,34,D262,0.05841898359126496
44,8,bworf_mi,35,D097,0.058299123471184267
44,8,bworf_mi,36,D272,0.0581618808060278
44,8,bworf_mi,37,D183,0.05757439554239663
44,8,bworf_mi,38,D312,0.05704147470677445
44,8,bworf_mi,39,D574,0.05662063059037159
44,8,bworf_mi,40,D028,0.05595364522395041
44,8,bworf_mi,41,D527,0.055780737789717705
44,8,bworf_mi,42,D433,0.05570757704442508
44,8,bworf_mi,43,D755,0.055334490802875225
44,8,bworf_mi,44,D233,0.05509861103514235
44,8,bworf_mi,45,D545,0.054933267649529105
44,8,bworf_mi,46,D182,0.05451226780179219
44,8,bworf_mi,47,D542,0.05448666375395761
44,8,bworf_mi,48,D201,0.05422635018517097
44,8,bworf_mi,49,D424,0.053555735512810454
44,8,bworf_mi,50,D187,0.053380170750322975
44,8,bworf_mi,51,D315,0.053341834997787
44,8,bworf_mi,52,D497,0.05330080323110953
44,8,bworf_mi,53,D539,0.053266282177103275
44,8,bworf_mi,54,D562,0.05311565648575178
44,8,bworf_mi,55,D234,0.052901903911666714
44,8,bworf_mi,56,D316,0.05252386710264023
44,8,bworf_mi,57,D296,0.0519109698590996
44,8,bworf_mi,58,D444,0.051375156201449945
44,8,bworf_mi,59,D026,0.05134497104180147
44,8,bworf_mi,60,D195,0.05120982352965697
44,8,bworf_mi,61,D323,0.0511065519901055
44,8,bworf_mi,62,D428,0.05094067689534554
44,8,bworf_mi,63,D102,0.05024204533781762
44,8,bworf_mi,64,D303,0.05014017875814969
44,8,bworf_mi,65,D473,0.04982760087967897
44,8,bworf_mi,66,D184,0.04889500166530869
44,8,bworf_mi,67,D224,0.048309539783297106
44,8,bworf_mi,68,D161,0.04829074663148125
44,8,bworf_mi,69,D185,0.04790569758572949
44,8,bworf_mi,70,D492,0.04769863740265756
44,8,bworf_mi,71,D307,0.04756114115999832
44,8,bworf_mi,72,D434,0.04750214146629128
44,8,bworf_mi,73,D514,0.04743704536287652
44,8,bworf_mi,74,D563,0.04736186452058111
44,8,bworf_mi,75,D123,0.04732604798602735
44,8,bworf_mi,76,D749,0.047225586546376874
44,8,bworf_mi,77,D321,0.04691863516588746
44,8,bworf_mi,78,D519,0.04686804500212016
44,8,bworf_mi,79,D626,0.04686349304005866
44,8,bworf_mi,80,D134,0.04680467588075565
44,8,bworf_mi,81,D263,0.04652327513430743
44,8,bworf_mi,82,D227,0.045875056605051645
44,8,bworf_mi,83,D443,0.04560049752455653
44,8,bworf_mi,84,D715,0.04554173827327723
44,8,bworf_mi,85,D050,0.04539236322272866
44,8,bworf_mi,86,D423,0.04520909264094208
44,8,bworf_mi,87,D311,0.045161213584465676
44,8,bworf_mi,88,D420,0.04508068834824641
44,8,bworf_mi,89,D202,0.04471754257578797
44,8,bworf_mi,90,D242,0.04438133595685456
44,8,bworf_mi,91,D513,0.04437255512258931
44,8,bworf_mi,92,D319,0.044108001131599295
44,8,bworf_mi,93,D243,0.04392413134528672
44,8,bworf_mi,94,D520,0.04388470239912068
44,8,bworf_mi,95,D226,0.04372020548857636
44,8,bworf_mi,96,D291,0.043714426363984815
44,8,bworf_mi,97,D438,0.043626108902914185
44,8,bworf_mi,98,D267,0.04322632728696907
44,8,bworf_mi,99,D019,0.043138029273533496
44,8,bworf_mi,100,D573,0.043078212784398495
44,8,bworf_mi,101,D238,0.042718625307163194
44,8,bworf_mi,102,D070,0.04262232414024569
44,8,bworf_mi,103,D430,0.04259609752162441
44,8,bworf_mi,104,D168,0.04245711882072056
44,8,bworf_mi,105,D475,0.042328187035619136
44,8,bworf_mi,106,D645,0.04213350695422613
44,8,bworf_mi,107,D435,0.04181070623707761
44,8,bworf_mi,108,D271,0.04166761665825991
44,8,bworf_mi,109,D437,0.04164534073359194
44,8,bworf_mi,110,D597,0.04157525824167685
44,8,bworf_mi,111,D172,0.041289950843889534
44,8,bworf_mi,112,D421,0.041226402628426806
44,8,bworf_mi,113,D067,0.04062987294733911
44,8,bworf_mi,114,D741,0.0405948826711473
44,8,bworf_mi,115,D322,0.040492708096580676
44,8,bworf_mi,116,D167,0.04040840647356325
44,8,bworf_mi,117,D305,0.04004246460964711
44,8,bworf_mi,118,D578,0.03955538477965681
44,8,bworf_mi,119,D027,0.03928331747148839
44,8,bworf_mi,120,D295,0.03912586350304559
44,8,bworf_mi,121,D024,0.039056585874921
44,8,bworf_mi,122,D302,0.03897336527852624
44,8,bworf_mi,123,D150,0.03894979751855643
44,8,bworf_mi,124,D570,0.03872326176921925
44,8,bworf_mi,125,D777,0.038406094851112016
44,8,bworf_mi,126,D225,0.038397230617290834
44,8,bworf_mi,127,D171,0.03825656723864346
44,8,bworf_mi,128,D193,0.03813868084975813
44,8,bworf_mi,129,D594,0.038097963088894904
44,8,bworf_mi,130,D297,0.038048328466446346
44,8,bworf_mi,131,D277,0.03799705826245514
44,8,bworf_mi,132,D688,0.03797388798749468
44,8,bworf_mi,133,D516,0.03797227167402539
44,8,bworf_mi,134,D555,0.03790611458098847
44,8,bworf_mi,135,D095,0.03769417656873819
44,8,bworf_mi,136,D429,0.03767564126278322
44,8,bworf_mi,137,D567,0.03739741903494198
44,8,bworf_mi,138,D228,0.03731368910108834
44,8,bworf_mi,139,D419,0.03717501168264015
44,8,bworf_mi,140,D039,0.03711686076430687
44,8,bworf_mi,141,D613,0.03701874040364728
44,8,bworf_mi,142,D449,0.03694678757307712
44,8,bworf_mi,143,D159,0.03687766912904644
44,8,bworf_mi,144,D001,0.03672901180646648
44,8,bworf_mi,145,D261,0.036647700537331795
44,8,bworf_mi,146,D147,0.03656516603755411
44,8,bworf_mi,147,D404,0.036464006580990915
44,8,bworf_mi,148,D122,0.03628811436109891
44,8,bworf_mi,149,D580,0.03617738260272585
44,8,bworf_mi,150,D417,0.03593533273511307
44,8,bworf_mi,151,D309,0.03586281960634885
44,8,bworf_mi,152,D301,0.03573656704503758
44,8,bworf_mi,153,D380,0.035525913665267916
44,8,bworf_mi,154,D337,0.03551894865325167
44,8,bworf_mi,155,D764,0.0354923293949343
44,8,bworf_mi,156,D304,0.03522446897577769
44,8,bworf_mi,157,D078,0.03501117488603955
44,8,bworf_mi,158,D716,0.034364867576640146
44,8,bworf_mi,159,D324,0.034158330703929485
44,8,bworf_mi,160,D450,0.03410926597474506
44,8,bworf_mi,161,D047,0.033933163272295896
44,8,bworf_mi,162,D151,0.0339137591635752
44,8,bworf_mi,163,D504,0.03387301916697405
44,8,bworf_mi,164,D318,0.0338413234915631
44,8,bworf_mi,165,D143,0.03356577526565707
44,8,bworf_mi,166,D040,0.03355834023164839
44,8,bworf_mi,167,D621,0.03341605984332019
44,8,bworf_mi,168,D493,0.03339224683170472
44,8,bworf_mi,169,D368,0.03309258562416573
44,8,bworf_mi,170,D556,0.032734348116669976
44,8,bworf_mi,171,D559,0.03258300225803357
44,8,bworf_mi,172,D199,0.03182373297000529
44,8,bworf_mi,173,D432,0.031789025696711715
44,8,bworf_mi,174,D470,0.03175985665310077
44,8,bworf_mi,175,D739,0.03142028324904067
44,8,bworf_mi,176,D018,0.0312804793578898
44,8,bworf_mi,177,D165,0.03119503436357185
44,8,bworf_mi,178,D363,0.031159216035007153
44,8,bworf_mi,179,D576,0.03071289304065572
44,8,bworf_mi,180,D131,0.03068161825110316
44,8,bworf_mi,181,D414,0.03066281921021896
44,8,bworf_mi,182,D774,0.030539587591277728
44,8,bworf_mi,183,D641,0.03053636348736699
44,8,bworf_mi,184,D477,0.03043804229074354
44,8,bworf_mi,185,D625,0.030312333788213408
44,8,bworf_mi,186,D427,0.03023251863651444
44,8,bworf_mi,187,D170,0.030211729939123133
44,8,bworf_mi,188,D546,0.029999331820666608
44,8,bworf_mi,189,D348,0.029944526893402656
44,8,bworf_mi,190,D710,0.02992052427158809
44,8,bworf_mi,191,D124,0.029744731570579885
44,8,bworf_mi,192,D290,0.029595382818372373
44,8,bworf_mi,193,D270,0.029513994367698082
44,8,bworf_mi,194,D579,0.029456469188109846
44,8,bworf_mi,195,D069,0.029313889214418687
44,8,bworf_mi,196,D770,0.02929061555309831
44,8,bworf_mi,197,D708,0.029221297006142066
44,8,bworf_mi,198,D704,0.029003931067089317
44,8,bworf_mi,199,D675,0.028738566288522227
44,8,bworf_mi,200,D135,0.028707057950484893
44,8,bworf_mi,201,D132,0.028632842422716465
44,8,bworf_mi,202,D334,0.028411197960139134
44,8,bworf_mi,203,D177,0.028332348971413568
44,8,bworf_mi,204,D145,0.02825375614698622
44,8,bworf_mi,205,D237,0.0282523985756451
44,8,bworf_mi,206,D306,0.028149585174490843
44,8,bworf_mi,207,D283,0.02808716542886569
44,8,bworf_mi,208,D606,0.027990140035033084
44,8,bworf_mi,209,D367,0.02788097706192305
44,8,bworf_mi,210,D746,0.02787396453482449
44,8,bworf_mi,211,D463,0.027872618997422327
