dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,43,6,bworf_no_mi,517,57,300,91,126,33,10,14,282.4957600925118,0.05912606045603752,0.45614035087719296,0.4240981240981241,0.41284548982339425,0.4240981240981241,0.46558544138917024,0.1046145592572262,0.5802114295805537,0.4546115277978104,1.136882963647943
dili_multiclass,43,6,bworf_mi,517,57,300,91,126,33,10,14,407.45681135356426,0.09616177342832088,0.40350877192982454,0.33362193362193365,0.3400455160890732,0.33362193362193365,0.43971089247619954,0.06696854376457236,0.529010484311078,0.42383925592109123,1.081776317520564
dili_multiclass,43,7,orf_style,517,57,300,91,126,33,10,14,283.37719447538257,0.059108003973960876,0.5263157894736842,0.33997113997114,0.3110107095046854,0.33997113997114,0.44470865919819624,-0.01553757732121953,0.5325418781010073,0.4085789626412579,1.1032768018528998
dili_multiclass,43,7,bworf_no_mi,517,57,300,91,126,33,10,14,293.41597429290414,0.06085962429642677,0.38596491228070173,0.3235209235209235,0.3249108713589588,0.3235209235209235,0.4034751771306273,-0.006153797603366247,0.5368878072923101,0.395913457023771,1.1871929021142802
dili_multiclass,43,7,bworf_mi,517,57,300,91,126,33,10,14,245.81392753869295,0.10066541470587254,0.43859649122807015,0.43722943722943725,0.42196816030487433,0.43722943722943725,0.45143977406174485,0.10157232045494244,0.6064640657416511,0.5340111406828213,1.019852404574652
dili_multiclass,43,8,orf_style,517,57,300,91,126,33,10,14,298.4517559725791,0.05986578017473221,0.543859649122807,0.3733044733044733,0.3476495726495727,0.3733044733044733,0.48144399460188936,0.10658320008693928,0.6204405271822392,0.4922129639137025,1.0453722070520162
dili_multiclass,43,8,bworf_no_mi,517,57,300,91,126,33,10,14,281.0498178433627,0.05934435315430164,0.47368421052631576,0.4341991341991342,0.42842712842712843,0.4341991341991342,0.5129566340092656,0.20159838988507453,0.6213913748117114,0.4817438687199021,1.07202946306484
dili_multiclass,43,8,bworf_mi,517,57,300,91,126,33,10,14,265.98948657140136,0.0990534070879221,0.40350877192982454,0.3747474747474748,0.35955831608005523,0.3747474747474748,0.44320947295775676,0.13384509787321586,0.5259431244896361,0.4158406471646267,1.0667696468092018
dili_multiclass,43,9,orf_style,517,57,300,91,126,33,10,14,303.2552137412131,0.06026603281497955,0.5614035087719298,0.33694083694083693,0.2847545219638243,0.33694083694083693,0.45012919896640824,0.03462617439580572,0.5946230703157966,0.4794803975761915,1.0494277415844258
dili_multiclass,43,9,bworf_no_mi,517,57,300,91,126,33,10,14,303.8022013679147,0.05963068641722202,0.49122807017543857,0.402020202020202,0.3972222222222222,0.402020202020202,0.49400584795321634,0.13121178149228002,0.5743999572549795,0.4489427041727197,1.0736785084055172
dili_multiclass,43,9,bworf_mi,517,57,300,91,126,33,10,14,314.9346554391086,0.1007607914507389,0.49122807017543857,0.4675324675324675,0.4477567667779014,0.4675324675324675,0.508752414963995,0.1931232637470305,0.7195836721875812,0.5520085075646979,0.9307217934138633
dili_multiclass,43,10,orf_style,517,57,300,91,126,33,10,14,266.14580068923533,0.05951840803027153,0.5263157894736842,0.3673881673881674,0.3606459330143541,0.3673881673881674,0.4850373541509276,0.07644557140813851,0.5114460442886964,0.42761127986100594,1.2262465731597383
dili_multiclass,43,10,bworf_no_mi,517,57,300,91,126,33,10,14,274.4531362056732,0.06005311571061611,0.3508771929824561,0.3033189033189033,0.3069525666016894,0.3033189033189033,0.38056154030299916,-0.017168529351823943,0.4832659700608735,0.4018985565829049,1.9281380092765459
dili_multiclass,43,10,bworf_mi,517,57,300,91,126,33,10,14,328.63455950282514,0.09961029700934887,0.49122807017543857,0.43477633477633476,0.4270548569345726,0.43477633477633476,0.5118174057341275,0.18247959130586425,0.6158553532069119,0.47735379195447764,0.9870439914214475
dili_multiclass,44,1,orf_style,516,58,299,91,126,34,10,14,291.94067116081715,0.06062125600874424,0.4827586206896552,0.28851540616246496,0.2539045069165551,0.28851540616246496,0.40820754281493793,-0.1114685395029587,0.513240599270011,0.3671093293309639,1.1558714046860326
dili_multiclass,44,1,bworf_no_mi,516,58,299,91,126,34,10,14,288.49192341044545,0.06056476756930351,0.3275862068965517,0.2988795518207283,0.2896103896103896,0.2988795518207283,0.35794894760412005,-0.028038450443638105,0.5023212694168576,0.3705393129642625,1.2447003140186716
dili_multiclass,44,1,bworf_mi,516,58,299,91,126,34,10,14,350.10488964803517,0.10372606664896011,0.4482758620689655,0.46610644257703077,0.42133983513293866,0.46610644257703077,0.4716006677956738,0.18875203594675563,0.6450004244121891,0.5040108832781516,1.0654727972296942
dili_multiclass,44,2,orf_style,516,58,299,91,126,34,10,14,293.85035570524633,0.06040334142744541,0.5,0.34033613445378147,0.3277893277893278,0.34033613445378147,0.4703562979425049,0.0540139976254162,0.6099211654358713,0.42468793479147476,1.636963495913268
dili_multiclass,44,2,bworf_no_mi,516,58,299,91,126,34,10,14,275.4439387843013,0.05935383960604668,0.4827586206896552,0.46162464985994395,0.42644204963045534,0.46162464985994395,0.5011511338347919,0.22779499076095572,0.5685513220439692,0.4022576262195337,1.170392948951857
dili_multiclass,44,2,bworf_mi,516,58,299,91,126,34,10,14,379.97436986491084,0.09948370046913624,0.3793103448275862,0.41232492997198883,0.35821424951859737,0.41232492997198883,0.3934064436313312,0.1449751935778789,0.5819285289873525,0.44245702955849314,1.0365087574002216
dili_multiclass,44,3,orf_style,516,58,299,91,126,34,10,14,293.510675907135,0.06026193127036095,0.5689655172413793,0.3515406162464986,0.31874145006839943,0.3515406162464986,0.47940940610406146,0.066791356171234,0.538264472455649,0.3856633251029781,1.0474446691928105
