model_name,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,macro_recall_mean,macro_recall_std,weighted_f1_mean,weighted_f1_std,mcc_mean,mcc_std,macro_auroc_ovr_mean,macro_auroc_ovr_std,macro_auprc_ovr_mean,macro_auprc_ovr_std,log_loss_mean,log_loss_std
bworf_mi,0.45405928614640045,0.06546259634273219,0.40552397928868517,0.06760229299390452,0.39190430385932745,0.06485066666612548,0.40552397928868517,0.06760229299390452,0.4686314892126269,0.06322401974893865,0.1278235363405211,0.09346233112018794,0.586503125631272,0.053329359138708676,0.45007294549124877,0.048527483697451954,1.0291656326688003,0.03999004222981384
bworf_no_mi,0.45061705989110706,0.06963000404129688,0.4046328834564129,0.07222199109738395,0.39213375503367315,0.06780284903188927,0.4046328834564129,0.07222199109738395,0.46406737567366624,0.06675352703254345,0.11272945775725317,0.1022159148385763,0.5733516710920195,0.06186543346061182,0.43194579708517244,0.054520919452120634,1.176576890144106,0.17482543997770636
orf_style,0.5282577132486389,0.04200293773530595,0.3472155165096341,0.045032177186641216,0.32233719075503453,0.055865913576219055,0.3472155165096341,0.045032177186641216,0.46148957438189553,0.04463365423469754,0.03806595695221358,0.09779362420983621,0.5735116034324005,0.061694349123076024,0.4310147952279108,0.053037135856651395,1.1524267772980321,0.22212845634120412
