seed,fold,model_name,rank,feature_name,mi_score
45,10,bworf_mi,1,D547,0.10546805152604133
45,10,bworf_mi,2,D298,0.09297109529098702
45,10,bworf_mi,3,D407,0.08707916844919694
45,10,bworf_mi,4,D191,0.08690151062990559
45,10,bworf_mi,5,D370,0.08499872011041032
45,10,bworf_mi,6,D190,0.08469664454081816
45,10,bworf_mi,7,D523,0.08235166771304381
45,10,bworf_mi,8,D563,0.07849272245266481
45,10,bworf_mi,9,D185,0.07839921264334682
45,10,bworf_mi,10,D574,0.076008211587411
45,10,bworf_mi,11,D426,0.07556892569303186
45,10,bworf_mi,12,D135,0.07515017883248931
45,10,bworf_mi,13,D123,0.07297892684320395
45,10,bworf_mi,14,D271,0.06904472685992169
45,10,bworf_mi,15,D267,0.06845258447947744
45,10,bworf_mi,16,D316,0.06715787437867426
45,10,bworf_mi,17,D546,0.0671392148250558
45,10,bworf_mi,18,D425,0.06690572749631518
45,10,bworf_mi,19,D594,0.06669707578454775
45,10,bworf_mi,20,D245,0.0661340311021632
45,10,bworf_mi,21,D141,0.06514247022422692
45,10,bworf_mi,22,D601,0.06483095708391806
45,10,bworf_mi,23,D315,0.06477147262298155
45,10,bworf_mi,24,D443,0.06435040685534377
45,10,bworf_mi,25,D303,0.0633861802740423
45,10,bworf_mi,26,D192,0.0630081574199648
45,10,bworf_mi,27,D233,0.062056663957019476
45,10,bworf_mi,28,D149,0.06068228421836275
45,10,bworf_mi,29,D319,0.06060257189038132
45,10,bworf_mi,30,D297,0.060361422945761856
45,10,bworf_mi,31,D715,0.06008849676263206
45,10,bworf_mi,32,D201,0.05951790935446355
45,10,bworf_mi,33,D519,0.05945137411246226
45,10,bworf_mi,34,D683,0.05897605496409919
45,10,bworf_mi,35,D224,0.05897509236602394
45,10,bworf_mi,36,D214,0.05866265665700099
45,10,bworf_mi,37,D161,0.05842076021251952
45,10,bworf_mi,38,D493,0.05796896324199241
45,10,bworf_mi,39,D183,0.057945767766629075
