dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,mcc,auroc_macro_ovr,auprc_macro_ovr,log_loss,brier_multiclass,fit_seconds,pred_seconds,model_params_json,notes
thyroid,45,1,bworf_no_mi,multiclass,193,22,3,0.9545454545454546,0.9777777777777779,0.9408866995073892,0.9166666666666666,0.9777777777777779,0.9152086306448588,1.0,1.0,0.3010476517312643,0.1597909090909093,15.168837185949087,0.020480260252952576,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,2,bworf_no_mi,multiclass,193,22,3,0.9090909090909091,0.9555555555555556,0.8928571428571429,0.8666666666666667,0.9555555555555556,0.8451437093479257,1.0,1.0,0.31608885385621943,0.17575000000000018,14.793013788759708,0.020536847412586212,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,3,bworf_no_mi,multiclass,193,22,3,0.9545454545454546,0.9777777777777779,0.9514687100893998,0.9333333333333332,0.9777777777777779,0.9147029422212679,0.9748677248677248,0.9262626262626262,1.835008122764362,0.21724318181818172,13.433402815833688,0.02067233994603157,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,4,bworf_no_mi,multiclass,193,22,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32764764916988737,0.17355681818181837,14.226577285677195,0.020154686644673347,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,5,bworf_no_mi,multiclass,194,21,3,0.9523809523809523,0.9777777777777779,0.9408866995073891,0.9166666666666666,0.9777777777777779,0.9055613299573086,0.9962962962962963,0.9986111111111112,0.3723378318843168,0.20355476190476213,14.63098201714456,0.019245466217398643,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,6,bworf_no_mi,multiclass,194,21,3,0.9523809523809523,0.9777777777777779,0.9408866995073891,0.9166666666666666,0.9777777777777779,0.9055613299573086,1.0,1.0,0.325831942861266,0.16873571428571446,14.928341552615166,0.019502868875861168,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,7,bworf_no_mi,multiclass,194,21,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33709583866850357,0.1742380952380954,13.841734301298857,0.019286321476101875,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,8,bworf_no_mi,multiclass,194,21,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32463723681192896,0.17010714285714304,14.072716910392046,0.019107796251773834,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,45,9,bworf_no_mi,multiclass,194,21,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2988153231910471,0.1467928571428573,14.665626879781485,0.019863028079271317,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
thyroid,46,0,bworf_no_mi,multiclass,193,22,3,0.9545454545454546,0.9777777777777779,0.9514687100893998,0.9333333333333332,0.9777777777777779,0.9147029422212679,1.0,1.0,0.3356435955927577,0.18108181818181837,13.962574880570173,0.020412281155586243,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,1,bworf_no_mi,multiclass,193,22,3,0.9090909090909091,0.9555555555555556,0.8915343915343915,0.85,0.9555555555555556,0.8411944396780756,0.9748677248677248,0.9262626262626262,1.8341564036319666,0.22516363636363623,13.551307789981365,0.02051292173564434,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,2,bworf_no_mi,multiclass,193,22,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2866509331047788,0.14295000000000022,14.135179817676544,0.020431999117136,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,3,bworf_no_mi,multiclass,193,22,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27544143003804344,0.1332022727272729,14.545505344867706,0.02035621553659439,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,4,bworf_no_mi,multiclass,193,22,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2615322216119464,0.12098409090909107,14.884511137381196,0.020771367475390434,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,5,bworf_no_mi,multiclass,194,21,3,0.9523809523809523,0.9777777777777779,0.9408866995073892,0.9166666666666666,0.9777777777777779,0.9055613299573086,1.0,1.0,0.3167603407380066,0.1622333333333335,14.435666786506772,0.01971076987683773,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,6,bworf_no_mi,multiclass,194,21,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2613819473921989,0.11803333333333352,14.848281394690275,0.0199155081063509,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,7,bworf_no_mi,multiclass,194,21,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2825727674660717,0.1344357142857145,14.591738935559988,0.019610891118645668,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,8,bworf_no_mi,multiclass,194,21,3,0.9047619047619048,0.9555555555555556,0.8809523809523809,0.8333333333333334,0.9555555555555556,0.8257228238447705,0.9962962962962963,0.9986111111111112,0.3553385169494594,0.19460952380952398,14.466730577871203,0.019416257739067078,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
thyroid,46,9,bworf_no_mi,multiclass,194,21,3,0.9047619047619048,0.9555555555555556,0.8928571428571429,0.8666666666666667,0.9555555555555556,0.829184989234173,0.9888888888888889,0.9962962962962963,0.3796301225007399,0.20079285714285738,15.572023890912533,0.01938403584063053,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
