seed,fold,model_name,rank,feature_name,mi_score
44,5,bworf_mi,1,D600,0.10770657081629476
44,5,bworf_mi,2,D315,0.10372196477622153
44,5,bworf_mi,3,D316,0.09958111523871893
44,5,bworf_mi,4,D547,0.09105246972016667
44,5,bworf_mi,5,D161,0.08451935680144174
44,5,bworf_mi,6,D407,0.08383872235959111
44,5,bworf_mi,7,D369,0.08333801996835555
44,5,bworf_mi,8,D185,0.0801768635472333
44,5,bworf_mi,9,D201,0.07300101339038578
44,5,bworf_mi,10,D141,0.07242692608528833
44,5,bworf_mi,11,D233,0.07197986360212827
44,5,bworf_mi,12,D444,0.07197304903063095
44,5,bworf_mi,13,D424,0.07169142030866205
44,5,bworf_mi,14,D546,0.0711296245549935
44,5,bworf_mi,15,D149,0.06792140911628364
44,5,bworf_mi,16,D435,0.06771741040178791
44,5,bworf_mi,17,D426,0.06648046150701759
44,5,bworf_mi,18,D191,0.06611397676052388
44,5,bworf_mi,19,D198,0.06484087921583925
44,5,bworf_mi,20,D238,0.06462919830692382
44,5,bworf_mi,21,D441,0.06448100712403093
44,5,bworf_mi,22,D291,0.06341727252445373
44,5,bworf_mi,23,D123,0.06317035149446038
44,5,bworf_mi,24,D425,0.06248391711044454
44,5,bworf_mi,25,D272,0.06234898976125103
44,5,bworf_mi,26,D720,0.062199757214000284
44,5,bworf_mi,27,D267,0.06145230675067359
44,5,bworf_mi,28,D195,0.06136722206006762
44,5,bworf_mi,29,D262,0.06059750879840253
44,5,bworf_mi,30,D548,0.06017363743758253
44,5,bworf_mi,31,D199,0.06016280923393702
44,5,bworf_mi,32,D167,0.059967313958271706
44,5,bworf_mi,33,D303,0.05934679130863185
44,5,bworf_mi,34,D134,0.05885047938728594
44,5,bworf_mi,35,D516,0.05765221249747898
44,5,bworf_mi,36,D550,0.05706367944472768
44,5,bworf_mi,37,D183,0.056900381671958655
44,5,bworf_mi,38,D019,0.05688320835176164
44,5,bworf_mi,39,D190,0.05682967412406881
44,5,bworf_mi,40,D556,0.05658488180270482
44,5,bworf_mi,41,D097,0.05632577736572375
44,5,bworf_mi,42,D562,0.054911466119243135
44,5,bworf_mi,43,D365,0.054827371443994855
44,5,bworf_mi,44,D296,0.05385024363160307
44,5,bworf_mi,45,D416,0.05372628938069157
44,5,bworf_mi,46,D566,0.053704119483929835
44,5,bworf_mi,47,D420,0.053191041154323715
44,5,bworf_mi,48,D172,0.053089660665852856
44,5,bworf_mi,49,D298,0.052862878423180826
44,5,bworf_mi,50,D125,0.052637382968550694
44,5,bworf_mi,51,D128,0.05250985568365896
44,5,bworf_mi,52,D256,0.05244535472537315
44,5,bworf_mi,53,D026,0.05238243401472653
44,5,bworf_mi,54,D224,0.052300298757761876
44,5,bworf_mi,55,D348,0.0513303841990258
44,5,bworf_mi,56,D301,0.05131995623238561
44,5,bworf_mi,57,D028,0.05107517277134166
44,5,bworf_mi,58,D437,0.05092450426213335
44,5,bworf_mi,59,D168,0.05089145590478528
44,5,bworf_mi,60,D483,0.05068987396023128
44,5,bworf_mi,61,D213,0.05059884329651143
44,5,bworf_mi,62,D214,0.05040628824776894
44,5,bworf_mi,63,D219,0.050400562724109754
44,5,bworf_mi,64,D302,0.05027760611435883
44,5,bworf_mi,65,D764,0.0496670601421747
44,5,bworf_mi,66,D243,0.04955430178133957
44,5,bworf_mi,67,D271,0.04915994701948878
44,5,bworf_mi,68,D594,0.04910462781402658
44,5,bworf_mi,69,D171,0.048963302565843136
44,5,bworf_mi,70,D281,0.04861294692483642
44,5,bworf_mi,71,D493,0.04813469320499575
44,5,bworf_mi,72,D428,0.04787361549687841
44,5,bworf_mi,73,D511,0.04750221682480893
44,5,bworf_mi,74,D263,0.04738695760264222
44,5,bworf_mi,75,D732,0.04659367501614309
44,5,bworf_mi,76,D245,0.046571995081676754
44,5,bworf_mi,77,D159,0.046483334365141404
44,5,bworf_mi,78,D433,0.04620927346506276
44,5,bworf_mi,79,D323,0.04619180252533739
44,5,bworf_mi,80,D156,0.04606375977104826
44,5,bworf_mi,81,D012,0.04599597773965658
44,5,bworf_mi,82,D166,0.045751570586015644
44,5,bworf_mi,83,D504,0.045709676708710845
44,5,bworf_mi,84,D039,0.04567221863917936
44,5,bworf_mi,85,D497,0.045275080861290506
44,5,bworf_mi,86,D182,0.04512425419887278
44,5,bworf_mi,87,D314,0.04502618838785777
44,5,bworf_mi,88,D417,0.044949127177605686
44,5,bworf_mi,89,D145,0.04485857827726081
44,5,bworf_mi,90,D150,0.04475482391811636
44,5,bworf_mi,91,D266,0.04450779422172557
44,5,bworf_mi,92,D626,0.04445730556366634
44,5,bworf_mi,93,D136,0.04410519783901279
44,5,bworf_mi,94,D593,0.04393946859473674
