seed,fold,model_name,rank,feature_name,mi_score
42,4,bworf_mi,1,D191,0.08214071498776776
42,4,bworf_mi,2,D719,0.08166506689043329
42,4,bworf_mi,3,D214,0.07504635949462735
42,4,bworf_mi,4,D367,0.07500187576800132
42,4,bworf_mi,5,D185,0.07448380163512369
42,4,bworf_mi,6,D444,0.07425545489546237
42,4,bworf_mi,7,D519,0.07409401712401409
42,4,bworf_mi,8,D555,0.07317760700496856
42,4,bworf_mi,9,D547,0.07017406819473182
42,4,bworf_mi,10,D190,0.06797573865078577
42,4,bworf_mi,11,D426,0.06503157101262369
42,4,bworf_mi,12,D079,0.06477708409204208
42,4,bworf_mi,13,D420,0.06398946834823538
42,4,bworf_mi,14,D315,0.06308773286659597
42,4,bworf_mi,15,D201,0.06301500438021557
42,4,bworf_mi,16,D424,0.06298148371336376
42,4,bworf_mi,17,D316,0.06250674574160464
42,4,bworf_mi,18,D516,0.06138817111565986
42,4,bworf_mi,19,D161,0.06120616462306838
42,4,bworf_mi,20,D757,0.0602123254579352
42,4,bworf_mi,21,D437,0.059845916071349814
42,4,bworf_mi,22,D529,0.05957420910620148
42,4,bworf_mi,23,D123,0.058404701718381746
42,4,bworf_mi,24,D262,0.05813208290406302
42,4,bworf_mi,25,D298,0.05727781199517268
42,4,bworf_mi,26,D759,0.05699768314109255
42,4,bworf_mi,27,D233,0.056834642497862964
42,4,bworf_mi,28,D141,0.056631326061785
42,4,bworf_mi,29,D425,0.055576385845608645
42,4,bworf_mi,30,D238,0.05482457243183436
42,4,bworf_mi,31,D296,0.0547132571119151
42,4,bworf_mi,32,D245,0.05224605903979973
42,4,bworf_mi,33,D314,0.05207719620777573
42,4,bworf_mi,34,D183,0.051875579870306554
42,4,bworf_mi,35,D533,0.05186648277558059
42,4,bworf_mi,36,D271,0.051847963843449474
42,4,bworf_mi,37,D435,0.05144338435980278
42,4,bworf_mi,38,D100,0.05125183963774904
42,4,bworf_mi,39,D485,0.05114815564491648
42,4,bworf_mi,40,D224,0.05087545955455708
42,4,bworf_mi,41,D514,0.05084102734286544
42,4,bworf_mi,42,D579,0.05003028077794602
42,4,bworf_mi,43,D149,0.04914952684394236
42,4,bworf_mi,44,D657,0.049049459048296384
42,4,bworf_mi,45,D087,0.048662758129596195
42,4,bworf_mi,46,D542,0.048631923685489964
42,4,bworf_mi,47,D155,0.04847736267498015
42,4,bworf_mi,48,D680,0.04795068636707622
42,4,bworf_mi,49,D295,0.047682351580356164
42,4,bworf_mi,50,D164,0.047543564084909784
42,4,bworf_mi,51,D640,0.047424873050174954
42,4,bworf_mi,52,D412,0.047166285112796524
42,4,bworf_mi,53,D611,0.04713319367307678
42,4,bworf_mi,54,D434,0.0470744123245328
42,4,bworf_mi,55,D698,0.045969906963464036
42,4,bworf_mi,56,D202,0.04592812682696845
42,4,bworf_mi,57,D417,0.045750815355238394
42,4,bworf_mi,58,D213,0.045457171044539724
42,4,bworf_mi,59,D242,0.04530739065058098
42,4,bworf_mi,60,D197,0.045131219031312675
42,4,bworf_mi,61,D167,0.044829891578074266
42,4,bworf_mi,62,D493,0.04465826347988355
42,4,bworf_mi,63,D511,0.04445276691124822
42,4,bworf_mi,64,D433,0.04433695161806428
