dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,44,2,xgb,516,58,299,91,126,34,10,14,4.696309641003609,0.0026245713233947754,0.7068965517241379,0.5235294117647059,0.52,0.5235294117647059,0.6577188328912468,0.4430718233256327,0.6861100500806384,0.5237486728358517,0.9757196819566655
dili_multiclass,44,2,naive_bayes,516,58,299,91,126,34,10,14,0.003946065902709961,0.0014515090733766556,0.25862068965517243,0.34313725490196073,0.1505030181086519,0.34313725490196073,0.12868937764518143,0.08139303202659652,0.5121620617944148,0.339809971175403,5.595483605984492
dili_multiclass,44,3,rf,516,58,299,91,126,34,10,14,0.2054035235196352,0.05778508260846138,0.5862068965517241,0.3753501400560224,0.3455732354141167,0.3753501400560224,0.49883931963027045,0.11262456128530217,0.6594039130803837,0.4923687833876871,0.922620807383463
dili_multiclass,44,3,lr,516,58,299,91,126,34,10,14,0.11170995980501175,0.0004989337176084518,0.3620689655172414,0.2949579831932773,0.2937321937321937,0.2949579831932773,0.3709696433834365,-0.08004073225701844,0.5514350437144555,0.38533214373022195,2.040848082948398
dili_multiclass,44,3,svm_rbf,516,58,299,91,126,34,10,14,0.3397738877683878,0.021905142813920975,0.5689655172413793,0.3235294117647059,0.24175824175824176,0.3235294117647059,0.42516104585070097,-0.08139303202659652,0.5096187717511248,0.3903231854506337,0.9457497405217873
dili_multiclass,44,3,xgb,516,58,299,91,126,34,10,14,4.743764899671078,0.002641616389155388,0.603448275862069,0.4602240896358543,0.470995670995671,0.4602240896358543,0.5721450962830272,0.2304109154545159,0.6190317035905272,0.4726304600497533,1.1018001668308677
dili_multiclass,44,3,naive_bayes,516,58,299,91,126,34,10,14,0.0030785687267780304,0.0012781638652086258,0.25862068965517243,0.34313725490196073,0.1505030181086519,0.34313725490196073,0.12868937764518143,0.08139303202659652,0.5121620617944148,0.339809971175403,5.595483605984492
dili_multiclass,44,4,rf,516,58,300,90,126,33,11,14,0.17756973393261433,0.04935680888593197,0.5689655172413793,0.34704184704184704,0.2840909090909091,0.34704184704184704,0.44396551724137934,0.07419449330274931,0.5923534739492186,0.4157472155276167,0.9647485844657822
dili_multiclass,44,4,lr,516,58,300,90,126,33,11,14,0.10087241791188717,0.0005093812942504883,0.3793103448275862,0.2972582972582973,0.3035897435897436,0.2972582972582973,0.38705570291777197,-0.05154408448655084,0.4787617819532713,0.3517171220767035,2.9648723619754973
dili_multiclass,44,4,svm_rbf,516,58,300,90,126,33,11,14,0.34481078013777733,0.018894309177994728,0.5517241379310345,0.32323232323232326,0.23703703703703705,0.32323232323232326,0.40459770114942534,-0.0825478635513586,0.5256361487212551,0.406431842853574,0.9800639541811305
