model_name,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,macro_recall_mean,macro_recall_std,weighted_f1_mean,weighted_f1_std,mcc_mean,mcc_std,macro_auroc_ovr_mean,macro_auroc_ovr_std,macro_auprc_ovr_mean,macro_auprc_ovr_std,log_loss_mean,log_loss_std
lr,0.4818935269207501,0.0635805164262575,0.39631949749596806,0.06712353520190359,0.39150357939483593,0.06439801835400324,0.39631949749596806,0.06712353520190359,0.48237040268582815,0.06178526161649083,0.10653002388126005,0.11102025014254752,0.5709587129792415,0.055831985787676924,0.42424855471794815,0.047789355201997244,2.531509824479031,0.47867066927715457
naive_bayes,0.27750151240169385,0.10017740274917453,0.33334929123164414,0.015104956509111424,0.1508857220792893,0.036689377548069224,0.33334929123164414,0.015104956509111424,0.14545129398372303,0.09730470526332083,0.011059280616376517,0.0782236890237177,0.5060208072618739,0.012316060999160989,0.3377629387301443,0.006217636330991251,8.700052749259656,6.4253682829587015
rf,0.5874047186932849,0.03470061652671115,0.37201341142517613,0.035567949011336204,0.3279488078353067,0.046613807781848045,0.37201341142517613,0.035567949011336204,0.4876091417187351,0.04018864953882408,0.13015974630409366,0.10570079551425307,0.6403550208129974,0.05787351387109298,0.4811257910472612,0.053213784866400334,0.9209950633795111,0.039476490691929815
svm_rbf,0.5818753781004234,0.014692847707579872,0.3417816823699177,0.01471898067879263,0.26753760737477555,0.025864794488923995,0.3417816823699177,0.01471898067879263,0.44255800950563745,0.021048923348377394,0.050079502453328636,0.09152640497322989,0.5660983703166941,0.06722635364177527,0.4249852675119209,0.04808598414852949,0.9563052972440295,0.020510445766124083
xgb,0.6006775559588626,0.048758723122436974,0.42956353450471096,0.05201616834680876,0.4184592704646692,0.06299079769206672,0.42956353450471096,0.05201616834680876,0.5487258026948255,0.053183297362104025,0.22076317225491784,0.10702050921176187,0.6507800192911896,0.050204322400224106,0.49601213505081765,0.04650096988337425,1.1115851082509236,0.11476577178839831
