dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
breast_cancer,44,5,bworf_no_mi,binary,245,27,2,0.5185185185185185,0.4407894736842105,0.23529411764705882,0.2222222222222222,0.25,-0.11470786693528087,0.5098684210526316,0.3380362327730748,0.6718033164406692,0.24437499999999995,44.23281352594495,0.039811473339796066,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.037
breast_cancer,44,6,bworf_no_mi,binary,245,27,2,0.5555555555555556,0.5032894736842105,0.3333333333333333,0.3,0.375,0.006220907522417994,0.6151315789473685,0.4651702786377709,0.6544422339954262,0.2356990740740741,44.96411061659455,0.037258125841617584,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
breast_cancer,44,7,bworf_no_mi,binary,245,27,2,0.7037037037037037,0.6447368421052632,0.5,0.5,0.5,0.2894736842105263,0.6743421052631579,0.6192355889724311,0.5464121485937965,0.19107129629629632,45.14471244812012,0.03955429047346115,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
breast_cancer,44,8,bworf_no_mi,binary,245,27,2,0.5555555555555556,0.4309210526315789,0.14285714285714285,0.16666666666666666,0.125,-0.151744244666721,0.4605263157894737,0.2930242673992674,0.9508760784842523,0.32325185185185185,42.74743031151593,0.03775038383901119,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
breast_cancer,44,9,bworf_no_mi,binary,245,27,2,0.7777777777777778,0.7335526315789473,0.625,0.625,0.625,0.46710526315789475,0.7960526315789473,0.7361928104575164,0.46821919829839553,0.15981666666666663,47.22371073625982,0.039077501744031906,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
breast_cancer,45,0,bworf_no_mi,binary,244,28,2,0.6428571428571429,0.5625,0.375,0.375,0.375,0.125,0.56875,0.38108859104282444,0.6628481452417592,0.2392821428571428,44.153165232390165,0.03992709144949913,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.036
breast_cancer,45,1,bworf_no_mi,binary,244,28,2,0.6428571428571429,0.6198830409356726,0.5,0.45454545454545453,0.5555555555555556,0.22927937978192153,0.6374269005847953,0.3974406766073433,0.6926686995328929,0.24855535714285715,43.89847341179848,0.03966536745429039,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,2,bworf_no_mi,binary,245,27,2,0.8148148148148148,0.7598684210526316,0.6666666666666666,0.7142857142857143,0.625,0.5415533908932432,0.8585526315789473,0.7226190476190476,0.4968904151536883,0.1643212962962963,45.75524478405714,0.039164915680885315,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,3,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.5657894736842105,0.42105263157894735,0.36363636363636365,0.5,0.12227899701112963,0.618421052631579,0.4981728310053118,0.7163605837756376,0.2537157407407407,45.248603938147426,0.038583893328905106,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,4,bworf_no_mi,binary,245,27,2,0.48148148148148145,0.4506578947368421,0.3,0.25,0.375,-0.09068453126375146,0.4111842105263158,0.2683036694585607,0.8276614968829001,0.3006490740740741,44.86261788196862,0.03823305293917656,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,5,bworf_no_mi,binary,245,27,2,0.5555555555555556,0.5394736842105263,0.4,0.3333333333333333,0.5,0.07254762501100116,0.5164473684210527,0.32020285087719297,0.807121704661447,0.28584722222222225,43.05969902127981,0.03855309449136257,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,6,bworf_no_mi,binary,245,27,2,0.7777777777777778,0.6611842105263157,0.5,0.75,0.375,0.41436243103868975,0.7532894736842105,0.6040211901624944,0.54238056184995,0.17750740740740745,44.74307052232325,0.03852706402540207,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.037
