seed,fold,model_name,rank,feature_name,mi_score
45,4,bworf_mi,1,D185,0.09981724941427639
45,4,bworf_mi,2,D141,0.09633534389027809
45,4,bworf_mi,3,D161,0.08183733898304335
45,4,bworf_mi,4,D183,0.08012920925868383
45,4,bworf_mi,5,D291,0.0777630538497569
45,4,bworf_mi,6,D547,0.07587519604236759
45,4,bworf_mi,7,D420,0.07376373007483106
45,4,bworf_mi,8,D683,0.0731848718746777
45,4,bworf_mi,9,D370,0.07102977385930642
45,4,bworf_mi,10,D437,0.07036732585504857
45,4,bworf_mi,11,D149,0.06967774077478328
45,4,bworf_mi,12,D296,0.0692115410828038
45,4,bworf_mi,13,D424,0.06896858307027909
45,4,bworf_mi,14,D233,0.06879001142134444
45,4,bworf_mi,15,D191,0.06727515709676513
45,4,bworf_mi,16,D135,0.0669737639000898
45,4,bworf_mi,17,D167,0.06669097525096235
45,4,bworf_mi,18,D303,0.06661712055357616
45,4,bworf_mi,19,D026,0.06629208549372212
45,4,bworf_mi,20,D165,0.06600137346098811
45,4,bworf_mi,21,D168,0.06536622188412045
45,4,bworf_mi,22,D330,0.06459275605608195
45,4,bworf_mi,23,D182,0.06381113604498734
45,4,bworf_mi,24,D171,0.06346065560136327
45,4,bworf_mi,25,D172,0.06334979515839168
45,4,bworf_mi,26,D169,0.0629978355301466
45,4,bworf_mi,27,D315,0.06244465333211968
45,4,bworf_mi,28,D301,0.061068100511857404
45,4,bworf_mi,29,D302,0.06102018414493848
45,4,bworf_mi,30,D574,0.060483044156707466
45,4,bworf_mi,31,D316,0.05979975561024409
45,4,bworf_mi,32,D425,0.05890020583486488
45,4,bworf_mi,33,D272,0.058188909089199825
45,4,bworf_mi,34,D571,0.058155097866646965
45,4,bworf_mi,35,D240,0.058009411494766905
45,4,bworf_mi,36,D523,0.057856471167804235
45,4,bworf_mi,37,D190,0.05765650178353776
45,4,bworf_mi,38,D556,0.05740333074072934
45,4,bworf_mi,39,D733,0.05661633639594421
45,4,bworf_mi,40,D438,0.05651872718075168
45,4,bworf_mi,41,D349,0.05595540749183714
45,4,bworf_mi,42,D676,0.055899427628427034
45,4,bworf_mi,43,D589,0.05498919022316051
45,4,bworf_mi,44,D579,0.05488587085771157
45,4,bworf_mi,45,D201,0.05430700915204234
45,4,bworf_mi,46,D184,0.053866133118371406
45,4,bworf_mi,47,D227,0.05351651968209126
45,4,bworf_mi,48,D737,0.05351297472860628
45,4,bworf_mi,49,D697,0.05298173428942987
45,4,bworf_mi,50,D320,0.052978220852243574
45,4,bworf_mi,51,D234,0.052834575239758985
45,4,bworf_mi,52,D319,0.05255463590693177
45,4,bworf_mi,53,D239,0.052488235521685356
45,4,bworf_mi,54,D429,0.052376356111061506
45,4,bworf_mi,55,D434,0.052333434411846014
45,4,bworf_mi,56,D213,0.05222000658717452
45,4,bworf_mi,57,D243,0.052108498129741276
45,4,bworf_mi,58,D449,0.05160394698075277
45,4,bworf_mi,59,D365,0.05099842837680968
45,4,bworf_mi,60,D197,0.05094202411760995
45,4,bworf_mi,61,D578,0.05082246933337409
45,4,bworf_mi,62,D409,0.050758975278598406
45,4,bworf_mi,63,D562,0.050457744086937595
45,4,bworf_mi,64,D516,0.0503588207797967
45,4,bworf_mi,65,D444,0.05034378099541903
45,4,bworf_mi,66,D256,0.050018589506950484
45,4,bworf_mi,67,D746,0.04966726837299107
45,4,bworf_mi,68,D276,0.04942167085521931
45,4,bworf_mi,69,D519,0.049302628916336744
45,4,bworf_mi,70,D244,0.04926679951696111
45,4,bworf_mi,71,D407,0.049172140864668146
45,4,bworf_mi,72,D226,0.04890423984860326
45,4,bworf_mi,73,D371,0.04867658044375767
45,4,bworf_mi,74,D263,0.04851536087972841
45,4,bworf_mi,75,D203,0.04845734447630745
45,4,bworf_mi,76,D627,0.04834929161796597
45,4,bworf_mi,77,D417,0.04827288911954075
45,4,bworf_mi,78,D321,0.04804051791246433
45,4,bworf_mi,79,D428,0.047689943884498875
45,4,bworf_mi,80,D159,0.04735470470359071
45,4,bworf_mi,81,D612,0.047171357239376155
45,4,bworf_mi,82,D202,0.04656123540474466
45,4,bworf_mi,83,D367,0.04648117949266606
45,4,bworf_mi,84,D435,0.04616318556524668
45,4,bworf_mi,85,D757,0.04594469282514768
45,4,bworf_mi,86,D560,0.04574581862263227
45,4,bworf_mi,87,D600,0.04565313452883535
45,4,bworf_mi,88,D306,0.045383355634621925
45,4,bworf_mi,89,D546,0.045253241330752036
45,4,bworf_mi,90,D566,0.04495909482843374
45,4,bworf_mi,91,D555,0.04476397380728403
45,4,bworf_mi,92,D416,0.04472604742891706
45,4,bworf_mi,93,D151,0.04466505966363665
45,4,bworf_mi,94,D298,0.04410027474438749
45,4,bworf_mi,95,D123,0.043533571735151044
45,4,bworf_mi,96,D311,0.04351253897318719
45,4,bworf_mi,97,D453,0.04347509966996399
45,4,bworf_mi,98,D238,0.04326431344012405
45,4,bworf_mi,99,D532,0.04309407043700664
45,4,bworf_mi,100,D019,0.04275223439459608
45,4,bworf_mi,101,D376,0.042704946474554806
45,4,bworf_mi,102,D065,0.042465857898626114
45,4,bworf_mi,103,D181,0.04239944501158632
45,4,bworf_mi,104,D265,0.042139278306061456
45,4,bworf_mi,105,D283,0.04207080286321352
45,4,bworf_mi,106,D592,0.04201816738404873
45,4,bworf_mi,107,D511,0.041688827876041445
45,4,bworf_mi,108,D056,0.041663998138604885
45,4,bworf_mi,109,D477,0.041576619212437826
45,4,bworf_mi,110,D164,0.041266437636601205
45,4,bworf_mi,111,D369,0.041157781479056466
