seed,fold,model_name,rank,feature_name,mi_score
44,3,bworf_mi,1,D425,0.09640481636883358
44,3,bworf_mi,2,D185,0.08736692639198718
44,3,bworf_mi,3,D201,0.07927011097764147
44,3,bworf_mi,4,D141,0.07922906977457989
44,3,bworf_mi,5,D547,0.07859273404700207
44,3,bworf_mi,6,D271,0.07473947275607662
44,3,bworf_mi,7,D562,0.07430715661312037
44,3,bworf_mi,8,D369,0.07366927592705275
44,3,bworf_mi,9,D563,0.07326794078809806
44,3,bworf_mi,10,D321,0.07230516564188116
44,3,bworf_mi,11,D319,0.07155616503745832
44,3,bworf_mi,12,D316,0.07117937126811302
44,3,bworf_mi,13,D315,0.0711627285266585
44,3,bworf_mi,14,D296,0.06873364226313372
44,3,bworf_mi,15,D272,0.06634612351805447
44,3,bworf_mi,16,D444,0.06364331149988223
44,3,bworf_mi,17,D579,0.062223811381692196
44,3,bworf_mi,18,D167,0.0621708807982837
44,3,bworf_mi,19,D433,0.06177926986958315
44,3,bworf_mi,20,D320,0.06137925593939997
44,3,bworf_mi,21,D574,0.06041980079019149
44,3,bworf_mi,22,D301,0.05966522667487606
44,3,bworf_mi,23,D224,0.05912982077489248
44,3,bworf_mi,24,D516,0.05886069743400291
44,3,bworf_mi,25,D291,0.05813903289661404
44,3,bworf_mi,26,D519,0.05784866903015273
44,3,bworf_mi,27,D302,0.05771655332514203
44,3,bworf_mi,28,D407,0.057214942024762516
44,3,bworf_mi,29,D428,0.056700132586406715
44,3,bworf_mi,30,D149,0.05642929036764288
44,3,bworf_mi,31,D337,0.056041835349779134
44,3,bworf_mi,32,D226,0.055840902301019346
44,3,bworf_mi,33,D233,0.05569592370723231
44,3,bworf_mi,34,D026,0.05539165703877602
44,3,bworf_mi,35,D102,0.05530649708038049
44,3,bworf_mi,36,D312,0.05474914552422616
44,3,bworf_mi,37,D523,0.054645798780725174
44,3,bworf_mi,38,D202,0.054387971473739194
44,3,bworf_mi,39,D527,0.053534707314788044
