dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
breast_cancer,43,9,rf,binary,245,27,2,0.5925925925925926,0.4934210526315789,0.26666666666666666,0.2857142857142857,0.25,-0.013710212427677042,0.5789473684210527,0.5028930950370578,0.629663735109559,0.2228656457769025,0.14215977676212788,0.024986466392874718,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":43}",
breast_cancer,44,0,rf,binary,244,28,2,0.6785714285714286,0.6625,0.5263157894736842,0.45454545454545453,0.625,0.3006232385408722,0.725,0.47621136173767753,0.6079529068295452,0.2078851112111094,0.13192119263112545,0.024967068806290627,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,1,rf,binary,244,28,2,0.6071428571428571,0.5058479532163742,0.26666666666666666,0.3333333333333333,0.2222222222222222,0.013312051063847861,0.5263157894736842,0.4060760876550351,0.6855779418039404,0.24046747370909752,0.13395892828702927,0.02467588149011135,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,2,rf,binary,245,27,2,0.6666666666666666,0.5822368421052632,0.4,0.42857142857142855,0.375,0.17137765534596305,0.618421052631579,0.40384032999164576,0.6099265890238864,0.21278006823784637,0.13278957828879356,0.024930182844400406,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,3,rf,binary,245,27,2,0.7037037037037037,0.5723684210526316,0.3333333333333333,0.5,0.25,0.18604027516022806,0.75,0.6148004773004773,0.5484517057378385,0.18311788888263003,0.13261396810412407,0.025671277195215225,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,4,rf,binary,245,27,2,0.8148148148148148,0.7960526315789473,0.7058823529411765,0.6666666666666666,0.75,0.5735393346764044,0.7828947368421053,0.7816666666666667,0.5210212266722737,0.16943519085947015,0.1850930079817772,0.04950929991900921,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,5,rf,binary,245,27,2,0.7407407407407407,0.6348684210526316,0.46153846153846156,0.6,0.375,0.3170777152559948,0.756578947368421,0.6452827064240108,0.5776526303863971,0.1947896105254417,0.15306704118847847,0.056364014744758606,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,6,rf,binary,245,27,2,0.7037037037037037,0.6085526315789473,0.42857142857142855,0.5,0.375,0.238455241619133,0.638157894736842,0.5809782608695653,0.58601125501663,0.2002453415494123,0.20041847974061966,0.0524752251803875,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,7,rf,binary,245,27,2,0.8148148148148148,0.6875,0.5454545454545454,1.0,0.375,0.5448623679425841,0.7697368421052632,0.7246527777777778,0.5128259802431983,0.1682366537231465,0.18908037431538105,0.05288436450064182,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,8,rf,binary,245,27,2,0.6296296296296297,0.5197368421052632,0.2857142857142857,0.3333333333333333,0.25,0.043355498476206004,0.5,0.35038611736560654,0.6608086471388982,0.23434622438527672,0.18257737159729004,0.052194537594914436,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,44,9,rf,binary,245,27,2,0.7407407407407407,0.6710526315789473,0.5333333333333333,0.5714285714285714,0.5,0.3564655231196031,0.8289473684210527,0.6863803475935829,0.5082779793392556,0.16643600057648963,0.14707352593541145,0.037696002051234245,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":44}",
breast_cancer,45,0,rf,binary,244,28,2,0.6428571428571429,0.525,0.2857142857142857,0.3333333333333333,0.25,0.055048188256318034,0.60625,0.5179236071899116,0.5811243077780149,0.2007753647311534,0.1499821785837412,0.03793970122933388,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,1,rf,binary,244,28,2,0.6785714285714286,0.587719298245614,0.4,0.5,0.3333333333333333,0.19968076595771792,0.6549707602339181,0.5207097872887347,0.6142380940368185,0.2125385451015987,0.14258331432938576,0.03702920861542225,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,2,rf,binary,245,27,2,0.8888888888888888,0.8125,0.7692307692307693,1.0,0.625,0.7346922670565733,0.8486842105263158,0.8333855472013367,0.49461171297314727,0.15692733326398348,0.15162073634564877,0.04706506058573723,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,3,rf,binary,245,27,2,0.6296296296296297,0.555921052631579,0.375,0.375,0.375,0.1118421052631579,0.6907894736842106,0.5949873737373738,0.5796395688610931,0.19782119635212533,0.14945927821099758,0.03781292401254177,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,4,rf,binary,245,27,2,0.5185185185185185,0.4769736842105263,0.3157894736842105,0.2727272727272727,0.375,-0.042797648953895366,0.625,0.5606861857061665,0.6406587425028535,0.2275068395624738,0.19247639924287796,0.04858089238405228,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,5,rf,binary,245,27,2,0.6666666666666666,0.5098684210526316,0.18181818181818182,0.3333333333333333,0.125,0.02867696673382022,0.5789473684210527,0.4388729977116705,0.5947239141175685,0.20628103464777348,0.14946050755679607,0.028277933597564697,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,6,rf,binary,245,27,2,0.7407407407407407,0.6710526315789473,0.5333333333333333,0.5714285714285714,0.5,0.3564655231196031,0.7631578947368421,0.6961297760210804,0.5265291254513788,0.17370082408510001,0.18544495105743408,0.03966347686946392,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,7,rf,binary,245,27,2,0.7407407407407407,0.7072368421052632,0.5882352941176471,0.5555555555555556,0.625,0.40147753427348304,0.7236842105263158,0.6279671717171718,0.5822004307882481,0.19687401779061048,0.15661584958434105,0.025636669248342514,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
