seed,fold,model_name,rank,feature_name,mi_score
43,6,bworf_mi,1,D547,0.0875037991003802
43,6,bworf_mi,2,D033,0.0839455475462223
43,6,bworf_mi,3,D191,0.08150210464340746
43,6,bworf_mi,4,D426,0.07604475197356364
43,6,bworf_mi,5,D492,0.07452491353906376
43,6,bworf_mi,6,D425,0.07356674237212268
43,6,bworf_mi,7,D519,0.07174870180137782
43,6,bworf_mi,8,D190,0.06924906005218112
43,6,bworf_mi,9,D449,0.06902468289558317
43,6,bworf_mi,10,D201,0.06646666361574072
43,6,bworf_mi,11,D245,0.0653176320532205
43,6,bworf_mi,12,D624,0.06524071926078778
43,6,bworf_mi,13,D719,0.06515112676102319
43,6,bworf_mi,14,D149,0.06426890843638455
43,6,bworf_mi,15,D213,0.06341848545530504
43,6,bworf_mi,16,D113,0.061225889018251545
43,6,bworf_mi,17,D224,0.06024972380987981
43,6,bworf_mi,18,D521,0.060007786306546906
43,6,bworf_mi,19,D485,0.059200465528043145
43,6,bworf_mi,20,D444,0.05913721886887302
43,6,bworf_mi,21,D367,0.05894530692985378
43,6,bworf_mi,22,D694,0.058754468993659215
43,6,bworf_mi,23,D315,0.058461336049953516
43,6,bworf_mi,24,D316,0.0576932089458555
43,6,bworf_mi,25,D019,0.056788327560484575
43,6,bworf_mi,26,D017,0.0565576956693743
43,6,bworf_mi,27,D048,0.05621033006914389
43,6,bworf_mi,28,D281,0.055648395547207796
43,6,bworf_mi,29,D555,0.05517527128361133
43,6,bworf_mi,30,D214,0.05510153596433298
43,6,bworf_mi,31,D233,0.054506853426709245
43,6,bworf_mi,32,D147,0.054081703656233326
43,6,bworf_mi,33,D311,0.05338074040622387
43,6,bworf_mi,34,D291,0.053358752996728986
43,6,bworf_mi,35,D242,0.05330224889911417
43,6,bworf_mi,36,D434,0.05324060005257958
43,6,bworf_mi,37,D704,0.05319557747280279
43,6,bworf_mi,38,D532,0.05316075243436491
43,6,bworf_mi,39,D274,0.05242009163626782
43,6,bworf_mi,40,D145,0.05201623197174032
43,6,bworf_mi,41,D435,0.051634298552489355
43,6,bworf_mi,42,D272,0.050726384074755826
43,6,bworf_mi,43,D420,0.05062736149751523
43,6,bworf_mi,44,D556,0.0503651044899871
43,6,bworf_mi,45,D271,0.049922752999261855
43,6,bworf_mi,46,D192,0.04935241583911876
43,6,bworf_mi,47,D187,0.04901877884102346
43,6,bworf_mi,48,D267,0.048829853621444874
43,6,bworf_mi,49,D131,0.04772224200097974
43,6,bworf_mi,50,D188,0.04745225744494097
43,6,bworf_mi,51,D709,0.047359337636225796
43,6,bworf_mi,52,D574,0.04723148284437384
43,6,bworf_mi,53,D619,0.04679966925864054
43,6,bworf_mi,54,D088,0.04673769794160032
43,6,bworf_mi,55,D493,0.04655749374631957
43,6,bworf_mi,56,D096,0.04652476479353562
43,6,bworf_mi,57,D545,0.046221289594859716
43,6,bworf_mi,58,D183,0.0459414976080994
43,6,bworf_mi,59,D708,0.045929637284138014
43,6,bworf_mi,60,D362,0.04573558566654157
43,6,bworf_mi,61,D443,0.04568861181927608
43,6,bworf_mi,62,D227,0.04552082932684587
43,6,bworf_mi,63,D182,0.045195673261058555
43,6,bworf_mi,64,D430,0.045039379102992605
43,6,bworf_mi,65,D546,0.04420493549206839
43,6,bworf_mi,66,D197,0.04404696486846049
43,6,bworf_mi,67,D263,0.04367896125315229
43,6,bworf_mi,68,D620,0.043538712023917236
43,6,bworf_mi,69,D365,0.04352966668257108
43,6,bworf_mi,70,D124,0.043331067761434694
43,6,bworf_mi,71,D293,0.04326523151889483
43,6,bworf_mi,72,D185,0.04324851193465329
43,6,bworf_mi,73,D238,0.042700681306580224
43,6,bworf_mi,74,D404,0.042664742968810954
43,6,bworf_mi,75,D594,0.042362189421862206
43,6,bworf_mi,76,D437,0.04213409755130537
43,6,bworf_mi,77,D589,0.04206656656680963
43,6,bworf_mi,78,D630,0.041989898723314045
43,6,bworf_mi,79,D038,0.041988116393063546
43,6,bworf_mi,80,D222,0.041922964774695703
43,6,bworf_mi,81,D544,0.04173734518874417
43,6,bworf_mi,82,D186,0.041534741378500106
43,6,bworf_mi,83,D529,0.04134388894212737
43,6,bworf_mi,84,D167,0.04128553726445894
43,6,bworf_mi,85,D462,0.041051065224272376
43,6,bworf_mi,86,D576,0.04103777184296353
43,6,bworf_mi,87,D303,0.040896278201018266
43,6,bworf_mi,88,D483,0.0408781758412311
43,6,bworf_mi,89,D559,0.04076539410728186
43,6,bworf_mi,90,D563,0.040685427872429125
43,6,bworf_mi,91,D200,0.03990838583079048
43,6,bworf_mi,92,D296,0.039780398655464566
